,PIEZO2,GDF3,EBF2,VIPAS39,PREX2,MAP3K9,CIB1,ASB14,ARMC8,KCNE5,MUC5B,PMEL,NCCRP1,CRLF1,DGKI,ZNF749,GTF2F2,RPL7L1,S100A9,CDC5L,TP63,MTRNR2L6,KEL,FRS3,SCX,TFEB,TJAP1,DNAH8,BBS4,YIPF3,label
TCGA.B0.5116.01A,0.1955432967990128,0.027027027027027,0.1333510779877562,0.132316773241515,0.0871036562936805,0.0063525674960296,0.0862018900797212,0.0137165251469627,0.2798473559876431,0.0003043584124665,0.0008375209380234,0.0015521105029205,0.0026572187776793,0.0134292565947242,0.058206106870229,0.2295409181636726,0.0680469089329665,0.5547300215982721,0.0091529630778777,0.4048079246194732,0.0140750670241286,0.0013099292638197,0.0103448275862068,0.2202447163515016,0.0008037293039704,0.212690114068441,0.2711695556883841,0.1148648648648648,0.0322510508769386,0.4875585769916177,1
TCGA.B0.4688.01A,0.0089279233505117,0.0023501762632197,0.0097151982965131,1.0,0.0085338041639078,1.0000000000000002,0.0881685233092233,0.0124101894186806,0.4975467926585498,0.0032261991721451,0.0071189279731993,0.0006979905220234,0.0106288751107174,0.0580335731414868,0.0824700109051254,0.5449101796407185,1.0,0.5224190064794817,0.1457493018926466,0.3938149311427881,0.0033512064343163,0.0010479434110558,0.0068965517241379,0.5216907675194661,0.0056261051277929,0.2167300380228136,0.3707909942219566,0.2702702702702703,0.0558776634294825,0.3137086660946472,1
TCGA.B0.5108.01A,0.1686143572621035,0.0105757931844888,0.1493212669683258,0.1426463354648303,0.1579121606709335,0.0218810658196576,0.1065017686500184,0.0404964075767472,0.3919680174450299,0.0007913318724129,0.0033500837520938,0.0101575989126042,0.0177147918511957,0.1155875299760191,0.0530261723009814,0.3692614770459081,0.0721007673374837,0.3511879049676026,0.4259230530561588,0.3103406619956511,0.0462466487935656,0.0,0.0620689655172413,0.3147942157953281,0.0024111879119112,0.3191539923954372,0.2926877864116358,0.1418918918918918,0.0538483838237425,0.3383935053791829,1
TCGA.CZ.5464.01A,0.1528634680990055,0.1104582843713278,0.0633484162895927,0.1450073782587309,0.0986537188258662,0.0218810658196576,0.1360276648540203,0.0261267145656433,0.4395784117753952,0.0007304601899196,0.0016750418760469,0.00112964255538,0.0177147918511957,0.0642685851318944,0.0449836423118865,0.3612774451097804,0.0917909367308527,0.5239740820734342,0.082686937635743,0.4305387774824836,0.089142091152815,0.0020958868221116,0.0724137931034482,0.3681868743047831,0.0025719337727053,0.4679182509505703,0.3311416616855948,0.2702702702702703,0.0365270329033193,0.5791696917695202,1
TCGA.DV.5568.01A,0.0954489366335196,0.0740305522914218,0.0855735959542187,0.0950319724545007,0.0422644007945266,0.0462325745544379,0.0917190222269151,0.0150228608752449,0.2967472287842995,0.0,0.0025125628140703,0.0007439109511039,0.0132860938883968,0.0494004796163069,0.0468920392584514,0.1896207584830339,0.0346749674243521,0.3184449244060475,0.0414986037852932,0.2291616332447451,0.0087131367292225,0.0031438302331674,0.0068965517241379,0.2647385984427141,0.0075550554573219,0.4778992395437262,0.2251444510858736,0.027027027027027,0.0140962458327293,0.4249224473632104,1
TCGA.B0.5106.01A,0.0930536401248457,0.0246768507638072,0.1382752195900985,0.1006394490900147,0.5568675053336276,0.0117346038468325,0.0656380338947257,0.0502939255388634,0.3441759040523351,0.0007304601899196,0.0117252931323283,0.0011204584695639,0.0044286979627989,0.0230215827338129,0.0368047982551799,0.2834331337325349,0.062110901983495,0.3233693304535637,0.0513496742165684,0.2635902391882097,0.0073726541554959,0.0,0.0379310344827586,0.5283648498331479,0.0045008841022343,0.3828422053231939,0.3992827256425583,0.1554054054054054,0.0633425134077402,0.3725166655666293,1
TCGA.CZ.5468.01A,0.095811860346955,0.0047003525264394,0.1333510779877562,0.0984751598622725,0.2132715368204222,0.0125286747838362,0.1412544216250462,0.015676028739386,0.6819916409231328,0.0002434867299732,0.0050251256281407,0.0016072150178171,0.0407440212577502,0.014388489208633,0.0209923664122137,0.2674650698602794,0.0436513681772115,0.3268250539956803,0.0770245113248526,0.172143029717323,0.0140750670241286,0.0083835472884464,0.0620689655172413,0.3081201334816463,0.0056261051277929,0.1791825095057034,0.2177724646343893,0.0608108108108108,0.0377228583852732,0.3259850834928388,1
TCGA.BP.5170.01A,0.0775205051898091,0.0646298472385428,0.1905775885014639,0.0802754549926217,0.151879643934378,0.0030880536439033,0.0607808457842774,0.0339647289353363,0.2269671088497183,0.0003652300949598,0.0012562814070351,0.0006245178354946,0.0106288751107174,0.0177458033573141,0.0353053435114503,0.1676646706586826,0.0634863182278847,0.3109287257019438,0.0197021408625504,0.2673351050978497,0.0087131367292225,0.0007859575582918,0.0068965517241379,0.1879866518353726,0.0004822375823822,0.3331749049429657,0.2703725841801155,0.0067567567567567,0.0341716190752282,0.4074318526829912,1
TCGA.CJ.5678.01A,0.0140088553386078,0.0775558166862514,0.0146393398988554,0.0533202164289227,0.0164790701096152,0.0034409740603493,0.1691304577371838,0.0137165251469627,0.2182445938578956,0.0003043584124665,0.0050251256281407,0.0023327577972888,0.0159433126660761,0.0081534772182254,0.0184023991275899,0.029940119760479,0.0665267120312726,0.3473866090712743,0.0633726341917468,0.1995651123459773,0.0154155495978552,0.0010479434110558,0.0103448275862068,0.3170189098998888,0.0014467127471467,0.4560361216730038,0.2044231918708906,0.027027027027027,0.0142774315118133,0.5507887268167118,1
TCGA.CW.5583.01A,0.3063076141395078,0.0352526439482961,0.0622837370242214,0.2027545499262174,0.0810343559184874,0.0331745191459326,0.0576659099308378,0.0261267145656433,0.4661093948755224,6.0871682493304114e-05,0.0020938023450586,0.0008265677234488,0.0053144375553587,0.0441247002398081,0.1282715376226826,0.6367265469061876,0.063703489213841,0.5862634989200864,0.1282966180577102,0.4832085044696786,0.0676943699731903,0.0002619858527639,0.0724137931034482,0.3147942157953281,0.0040186465198521,0.4774239543726235,0.4200039848575413,0.0405405405405405,0.0508407015509494,0.5661672496864893,1
TCGA.6D.AA2E.01A,0.2919358350874646,0.0211515863689776,0.0,0.0693556320708312,0.009784447877584,0.0337921298747132,0.0586690248666913,0.0261267145656433,0.2956569144103216,0.0003043584124665,0.0087939698492462,0.0004040997759083,0.0203720106288751,0.0177458033573141,0.0053162486368593,0.1676646706586826,0.0730418416099609,0.2563282937365011,0.0141172820353707,0.1677941531770959,0.0073726541554959,0.0013099292638197,0.0862068965517241,0.3192436040044494,0.0059475968493811,0.3388783269961977,0.2442717672843195,0.1081081081081081,0.0379402812001739,0.3192528545970563,1
TCGA.B8.A54D.01A,0.0184365246425201,0.0152761457109283,0.0087836039393132,0.0344318740777176,0.0080924005002574,0.0068819481206987,0.0309513753233725,0.0169823644676681,0.1699073232782119,0.0004261017774531,0.0020938023450586,0.0008541199808971,0.0,0.018705035971223,0.0065430752453653,0.1676646706586826,0.0165049949326769,0.1288120950323974,0.0238132174992243,0.107393090118386,0.0033512064343163,0.0091695048467382,0.0379310344827586,0.3003337041156841,0.0051438675454107,0.2820817490494296,0.1679617453676031,0.0337837837837837,0.0248224380344977,0.1448089235033991,1
TCGA.B0.5109.01A,0.056688684038615,0.027027027027027,0.0111791322863987,0.0899163797343826,0.1001250643713676,0.0677607199576495,0.2540520563856185,0.0241672109732201,0.3370888606214792,0.0005478451424397,0.0142378559463986,0.0015337423312883,0.4490699734278122,0.1462829736211031,0.0114503816793893,0.2854291417165668,0.1151730128854784,0.4226349892008639,0.2243251628917157,0.2663686880889103,0.0187667560321715,0.0013099292638197,0.0586206896551724,0.2491657397107897,0.0098054975084391,0.272338403041825,0.1862920900577804,0.2837837837837837,0.0296419770981301,0.3519899676589004,1
TCGA.B0.5694.01A,0.0601727516875952,0.0599294947121034,0.0476443971253659,0.0874569601574028,0.0768410211138085,0.0122639844715016,0.0485058867008077,0.0150228608752449,0.1808104670179902,0.0001826150474799,0.0025125628140703,0.0007898313801844,0.0044286979627989,0.0460431654676259,0.0370774263904034,0.2115768463073852,0.0380773128710004,0.2740388768898488,0.0525131864722308,0.2292824353708625,0.0087131367292225,0.0026198585276395,0.0137931034482758,0.2547274749721913,0.001928950329529,0.2576045627376425,0.2209603506674636,0.0337837837837837,0.0302580084070155,0.3446637185664313,1
TCGA.CZ.4859.01A,0.1641866879581911,0.0352526439482961,0.1475911631620974,0.1578947368421052,0.0520120650334731,0.0230280571731074,0.1093923235309645,0.0320052253429131,0.5942213338179175,0.0002434867299732,0.0004187604690117,0.0027827780022776,0.0230292294065544,0.0086330935251798,0.0920119956379498,0.4730538922155688,0.0610250470537136,0.385658747300216,0.0996742165684145,0.5076105339453975,0.0254691689008042,0.0010479434110558,0.0275862068965517,0.289210233592881,0.002089696190323,0.4764733840304182,0.3954971109782825,0.027027027027027,0.0343165676184954,0.7185004290145864,1
TCGA.B0.4841.01A,0.015823473905785,0.1210340775558166,0.0645461804631354,0.0089522872602065,0.0378503641580225,0.0037938944767954,0.019719127817961,0.0039190071848465,0.080864982736689,0.0002434867299732,0.0720268006700167,0.0003122589177473,0.0115146147032772,0.0671462829736211,0.0151308615049073,0.0638722554890219,0.0131750398146807,0.0883801295896328,0.0402575240459199,0.0326165740517033,0.0415549597855227,0.0259365994236311,0.0,0.082313681868743,0.0043401382414402,0.1905893536121673,0.0926479378362223,0.027027027027027,0.0038048992607624,0.1163619563065144,1
TCGA.CJ.5680.01A,0.1077157581476373,0.0799059929494712,0.0656108597285067,0.1160846040334481,0.0362686676966085,0.0323804482089288,0.0761575418404519,0.0300457217504898,0.3830637833908777,0.0001826150474799,0.0012562814070351,0.0007898313801844,0.024800708591674,0.1035971223021582,0.0445747001090512,0.3393213572854291,0.0494425944693788,0.5232829373650109,0.1248836487744337,0.4195457840057984,0.0107238605898123,0.0010479434110558,0.0344827586206896,0.4338153503893214,0.0090017682044687,0.5651140684410646,0.3401075911536163,0.0135135135135135,0.0575808088128714,0.7944030097023299,1
TCGA.B0.4818.01A,0.1230311388546127,0.0740305522914218,0.1768698429598083,0.1625184456468273,0.0729419554182299,0.0093523910358214,0.0764215194551502,0.0437622468974526,0.5289841904415773,0.0002434867299732,0.0041876046901172,0.0009643290106902,0.007971656333038,0.014388489208633,0.0841057797164667,0.6467065868263473,0.0544375271463732,0.7365010799136069,0.2094322060192367,0.3564870741725054,0.0120643431635388,0.0010479434110558,0.0517241379310344,0.64293659621802,0.0054653592669988,0.3681083650190114,0.6776250249053597,0.1081081081081081,0.0816785041310334,0.5804897366510461,1
TCGA.AK.3460.01A,0.0713508020614066,0.0376028202115158,0.0504391801969656,0.0761436301032956,0.0901566983005959,0.0023822128110111,0.0339607201309328,0.0261267145656433,0.1660912229692894,0.0001217433649866,0.0213567839195979,0.0004316520333565,0.0088573959255978,0.0302158273381294,0.0546619411123227,0.2495009980039919,0.0390907774721297,0.2332613390928726,0.0483245423518461,0.2387050012080212,0.0214477211796246,0.0091695048467382,0.0344827586206896,0.2458286985539488,0.0036971547982639,0.2454847908745247,0.261406654712094,0.1013513513513513,0.031852442382954,0.2366840472576067,1
TCGA.AK.3445.01A,0.1048123684401538,0.0235017626321974,0.105935586904445,0.0680767338908017,0.6422423306113442,0.006087877183695,0.0815426851802967,0.0137165251469627,0.2356896238415409,0.0003043584124665,0.0154941373534338,0.0004867565482531,0.0070859167404783,0.0393285371702637,0.012813522355507,0.2195608782435129,0.0225857825394527,0.2704103671706264,0.0205553831833695,0.2347185310461464,0.0067024128686327,0.0010479434110558,0.0551724137931034,0.3437152391546162,0.0144671274714676,0.2918250950570342,0.3381151623829448,0.027027027027027,0.0392448180895782,0.4635997623919213,1
TCGA.A3.A6NI.01A,0.1303621978660085,0.0705052878965922,0.0447165291455948,0.0807673389080177,0.1022585154123446,0.0178224810305276,0.1067789451454516,0.0274330502939255,0.3047428675268036,0.0009130752373995,0.0041876046901172,0.0021766283384151,0.0150575730735163,0.1443645083932853,0.0209923664122137,0.3692614770459081,0.0765889677139134,0.4825053995680346,0.0963388147688488,0.3206088427156318,0.0087131367292225,0.0007859575582918,0.1206896551724137,0.5172413793103448,0.0048223758238225,0.6518536121673003,0.5554891412631998,0.1418918918918918,0.0589215828380924,0.5798957164543594,1
TCGA.CZ.5461.01A,0.2165928721782681,0.0787309048178613,0.0818472185254192,0.1813084112149532,0.1312072390200838,0.0121757543673901,0.1231983527796842,0.0215545395166557,0.4232236961657278,0.0001826150474799,0.0008375209380234,0.0013316924433341,0.0186005314437555,0.2201438848920863,0.1128680479825518,0.6327345309381237,0.1073548573910525,0.6996976241900649,0.1150325783431585,0.7263831843440445,0.0207774798927613,0.0010479434110558,0.0172413793103448,0.3492769744160178,0.0004822375823822,0.4491444866920152,0.3010559872484559,0.1689189189189189,0.0513842585882011,0.7615338921523331,1
TCGA.AK.3433.01A,0.0167670755607171,0.0023501762632197,1.0000000000000002,0.0740777176586325,0.0175825792687412,0.0463208046585495,0.04969378596695,0.0195950359242325,0.1799018717063419,6.0871682493304114e-05,0.0154941373534338,0.0008265677234488,0.0132860938883968,0.0834532374100719,0.0186750272628135,0.2954091816367265,0.0277978862024033,0.2640172786177106,0.004033509152963,0.2048804058951437,0.0107238605898123,0.0026198585276395,0.0241379310344827,0.1568409343715239,0.0017682044687349,0.3716730038022813,0.0902570233114166,0.027027027027027,0.0278301203072909,0.1694937627879348,1
TCGA.CZ.5986.01A,0.0765043187921898,0.0023501762632197,0.0546978972584508,0.1194294146581406,0.1138085779445302,0.0063525674960296,0.0197587244601657,0.0117570215545395,0.1709976376521897,0.0002434867299732,0.0,0.0008265677234488,0.0062001771479185,0.0153477218225419,0.0917393675027263,0.2275449101796406,0.0368466772839148,0.3796976241900648,0.0288551039404281,0.3628895868567286,0.0127345844504021,0.0002619858527639,0.0413793103448275,0.1835372636262514,0.000160745860794,0.1105038022813688,0.2335126519226937,0.054054054054054,0.0415277576460356,0.241832222295558,1
TCGA.AK.3458.01A,0.0240981345721129,0.0246768507638072,0.0279478307159968,0.1434333497294638,0.0215552122415949,0.0028233633315687,0.1065809619344279,0.0169823644676681,0.2531346538251862,0.0002434867299732,0.0020938023450586,0.0019378421071966,0.0159433126660761,0.0225419664268585,0.0094056706652126,0.1816367265469061,0.0586361662081945,0.2075161987041037,0.0954080049643189,0.1575259724571152,0.0294906166219839,0.0028818443804034,0.0310344827586206,0.3503893214682981,0.0041793923806461,0.3006178707224334,0.1910739191073919,0.2702702702702703,0.1015364545586317,0.2364200382813015,1
TCGA.B0.5696.01A,0.1065544022646439,0.1010575793184488,0.0600212935853074,0.1442203639940974,0.0413815934672257,0.0059996470795835,0.1359748693310807,0.0209013716525146,0.4137743049245866,6.0871682493304114e-05,0.0012562814070351,0.0022501010249439,0.0106288751107174,0.1860911270983213,0.0568429661941112,0.2095808383233532,0.0713044737223106,0.4521814254859611,0.0775674837108284,0.302850930176371,0.0107238605898123,0.0013099292638197,0.0068965517241379,0.3058954393770857,0.0017682044687349,0.4227661596958175,0.2801354851564057,0.0135135135135135,0.0282649659370923,0.695399643587882,1
TCGA.BP.5187.01A,0.1562749510052986,0.008225616921269,0.1285600212935853,0.0974913920314805,0.1385271831089531,0.007940709370037,0.0292487197085687,0.0137165251469627,0.1239324005088133,0.0001826150474799,0.0067001675041876,0.0004316520333565,0.0070859167404783,0.0743405275779376,0.0321701199563795,0.2275449101796406,0.0335891124945707,0.2483801295896328,0.0,0.2835225899975839,0.0254691689008042,0.0023578726748755,0.0448275862068965,0.1368186874304783,0.001928950329529,0.2350285171102661,0.1544132297270372,0.3175675675675676,0.0248224380344977,0.257738763117946,1
TCGA.DV.5574.01A,0.247368803077593,0.1210340775558166,0.218924673941975,0.1528775209050664,0.1469506363569484,0.0240868184224457,0.0671295074177709,0.0228608752449379,0.4731964383063783,0.0007913318724129,0.0008375209380234,0.0006704382645751,0.0265721877767936,0.0589928057553956,0.0321701199563795,0.2714570858283433,0.0825249746633849,0.4712742980561555,0.1270555383183369,0.4309011838608359,0.0516085790884718,0.0013099292638197,0.0344827586206896,0.389321468298109,0.0017682044687349,0.4405893536121673,0.2807332137876071,0.0743243243243243,0.0336642991737933,0.5082832816315754,1
TCGA.B8.A54E.01A,0.0156783044204108,0.0023501762632197,0.0097151982965131,0.1056566650270536,0.0065107040388435,0.0916710781718722,0.0484926878200728,0.0365774003919007,0.4114119571143013,0.0003652300949598,0.0020938023450586,0.0004867565482531,0.0380868024800708,0.0071942446043165,0.0081788440567066,0.2674650698602794,0.1971188649196467,0.354816414686825,0.0081445857896369,0.242691471369896,0.0060321715817694,0.005239717055279,0.0137931034482758,0.1412680756395995,0.0094840057868509,0.3065589353612167,0.1765291890814903,0.0202702702702702,0.0531236411074068,0.2803775328361164,1
TCGA.BP.4795.01A,0.2798867678014081,0.1081081081081081,0.1425339366515837,0.1672405312346286,0.1359155447656882,0.0550555849655902,0.0746660683174066,0.023514043109079,0.4034163183717972,0.0004869734599464,0.002931323283082,0.0011480107270122,0.0132860938883968,0.7160671462829736,0.0688386041439476,0.3952095808383233,0.0781091646156073,0.5158531317494601,0.1067328575860998,0.4956511234597728,0.0697050938337801,0.0005239717055279,0.0068965517241379,0.2391546162402669,0.0025719337727053,0.4952471482889733,0.3064355449292688,0.2094594594594594,0.0472532251050877,0.5964622797175104,1
TCGA.B0.5400.01A,0.0259853378819772,0.0129259694477085,0.068272557891935,0.0482046237088047,0.0147870227322886,0.027174872066349,0.1255609524312338,0.0378837361201828,0.1835362529529347,0.0014609203798392,0.0008375209380234,0.0015704786745527,0.0035429583702391,0.0666666666666666,0.0057251908396946,0.1796407185628742,0.0432170262052989,0.3034989200863931,0.2104405833074774,0.1676733510509785,0.0167560321715817,0.0010479434110558,0.1275862068965517,0.3114571746384872,0.002089696190323,0.3436311787072243,0.228332337118948,0.0878378378378378,0.0410204377446006,0.4908586891954327,1
TCGA.EU.5904.01A,0.2047615591202729,0.0317273795534665,0.1599680596220389,0.1447122479094933,0.1660413448098286,0.0089112405152638,0.0564516129032258,0.0378837361201828,0.376340178084681,0.0004261017774531,0.002931323283082,0.0005785974064141,0.0062001771479185,0.0517985611510791,0.1203653217011995,0.4271457085828343,0.0703633994498335,0.4355939524838013,0.1937635743096493,0.4046871224933558,0.0060321715817694,0.0,0.0310344827586206,0.4349276974416018,0.0011252210255585,0.3203422053231939,0.3719864514843594,0.0135135135135135,0.032867082185824,0.5200976833212329,1
TCGA.BP.5180.01A,0.0344777527763664,0.0552291421856639,0.020628160766569,0.1144121987211018,0.1925255646288531,0.0027351332274572,0.1323583760097143,0.0182887001959503,0.1651826276576413,0.0002434867299732,0.002931323283082,0.0025531758568752,0.0283436669619132,0.0115107913669064,0.0149945474372955,0.4271457085828343,0.074706819168959,0.2998704103671706,0.0355259075395594,0.2163566078762986,0.0140750670241286,0.0020958868221116,0.0517241379310344,0.2703003337041157,0.0008037293039704,0.4505703422053231,0.2741581988443913,0.0202702702702702,0.09287577909842,0.3929113589862055,1
TCGA.A3.3370.01A,0.4149669739420774,0.0293772032902467,0.1714133617247804,0.27073290703394,0.070330317074965,0.0577024880889359,0.0676838604086373,0.0489875898105813,0.4403052880247138,0.0003652300949598,0.0276381909547738,0.0012857720142537,0.0327723649247121,0.0877697841726618,0.1624863685932388,0.6367265469061876,0.0445924424496887,0.6434557235421167,0.0843158547936704,0.506644116936458,0.10656836461126,0.0013099292638197,0.1758620689655172,0.6084538375973303,0.0067513261533515,0.3951996197718631,0.6383741781231321,1.0,0.0743948398318596,0.5987063560161046,1
TCGA.B0.4712.01A,0.0328808884372504,0.0235017626321974,0.0473782273090231,0.0965076242006886,0.2365555800779813,0.0101464619728251,0.3005649120954543,0.0130633572828216,0.3499909140468835,0.0006695885074263,0.0012562814070351,0.0012490356709893,0.0212577502214348,0.124220623501199,0.0117230098146128,0.1796407185628742,0.0586361662081945,0.2269546436285097,0.1244182438721687,0.208987678183136,0.0160857908847185,0.0018339009693476,0.0793103448275862,0.1012235817575083,0.0017682044687349,0.1905893536121673,0.1538155010958358,0.0472972972972973,0.0171039281055225,0.3769388159197413,1
TCGA.B8.5164.01A,0.0971909704580097,0.0458284371327849,0.0379291988288528,0.1246433841613379,0.0153755609504892,0.0249691194635609,0.0792328810516868,0.0124101894186806,0.7288751590041795,0.0005478451424397,0.0012562814070351,0.00225928511076,0.0070859167404783,0.0163069544364508,0.0475736095965103,0.4331337325349301,0.0815115100622556,0.5580993520518359,0.0914520632950667,0.5235564145928968,0.0918230563002681,0.0005239717055279,0.0689655172413793,0.2591768631813125,0.0006429834431763,0.4712452471482889,0.339709105399482,0.0608108108108108,0.0477605450065226,0.6720348491848723,1
TCGA.CZ.4853.01A,0.0683748276112361,0.0575793184488836,0.056028746340165,0.3271028037383177,0.0363790186125211,0.009793541556379,0.1073728947785227,0.0378837361201828,0.4168635289841904,0.0003043584124665,0.0054438860971524,0.0015612945887366,0.0186005314437555,0.037410071942446,0.0676117775354416,0.4211576846307385,0.0912842044302881,0.2859611231101512,0.0352932050884269,0.2732544092776032,0.0147453083109919,0.0005239717055279,0.0379310344827586,0.3014460511679644,0.0032149172158816,0.4500950570342205,0.3056385734210002,0.0743243243243243,0.09287577909842,0.4375288759817834,1
TCGA.AK.3450.01A,0.0589388110619147,0.0305522914218566,0.0617513973915358,0.0704377766847024,0.0331052747737806,0.01738133050997,0.0868090385935272,0.0176355323318092,0.4041431946211157,0.0001826150474799,0.0129815745393634,0.0019653943646449,0.007971656333038,0.0517985611510791,0.0321701199563795,0.2994011976047904,0.0590705081801071,0.3441900647948164,0.1106887992553521,0.3016429089151968,0.0187667560321715,0.0018339009693476,0.0206896551724137,0.3136818687430478,0.001928950329529,0.3593155893536121,0.3291492329149233,0.1013513513513513,0.035222496013915,0.5457065540228367,1
TCGA.B0.4823.01A,0.1295637656964506,0.0352526439482961,0.0938248602608464,0.1121495327102803,0.1668138012212168,0.0338803599788247,0.0798664273269626,0.0137165251469627,0.1975286207523169,6.0871682493304114e-05,0.0025125628140703,0.0013408765291502,0.024800708591674,0.2143884892086331,0.0418484187568157,0.2295409181636726,0.0633415375705805,0.3618142548596113,0.1228668941979522,0.3833051461705725,0.0355227882037533,0.0013099292638197,0.0275862068965517,0.1724137931034483,0.0017682044687349,0.4778992395437262,0.2538354253835425,0.0743243243243243,0.0417451804609363,0.4502013068444327,1
TCGA.B4.5843.01A,0.308920664876243,0.0152761457109283,0.1936385413894064,0.096212493851451,0.0424115353490767,0.0210869948826539,0.0388839026450557,0.0254735467015022,0.3641650009085953,0.0002434867299732,0.0025125628140703,0.0012122993277249,0.0062001771479185,0.0498800959232613,0.0494820065430752,0.2634730538922156,0.056681627334588,0.4377537796976242,0.0269159168476574,0.3719497463155351,0.0167560321715817,0.0005239717055279,0.0172413793103448,0.2703003337041157,0.0008037293039704,0.2580798479087452,0.2851165570830843,0.0,0.0553703435280475,0.3415616130948452,1
TCGA.CZ.5465.01A,0.0987878347971256,0.0705052878965922,0.0799840298110194,0.234628627643876,0.2086000147134554,0.0085583200988177,0.1780001055910459,0.0280862181580666,0.7294203161911684,6.0871682493304114e-05,0.0016750418760469,0.0021307079093347,0.0141718334809566,0.0652278177458033,0.0722464558342421,0.4071856287425149,0.0965686984218908,0.8514902807775379,0.0456096804219671,0.671539019086736,0.0060321715817694,0.0018339009693476,0.0344827586206896,0.3414905450500556,0.0017682044687349,0.3571768060836501,0.453875273958956,0.0743243243243243,0.1002681548050442,0.7091941125998283,1
TCGA.B0.4846.01A,0.2337228714524206,0.0246768507638072,0.0769230769230769,0.1398917855386129,0.0640035312293092,0.0082053996823716,0.0647669077662214,0.0320052253429131,0.5389787388697075,6.0871682493304114e-05,0.0096314907872696,0.0008724881525292,0.0106288751107174,0.0652278177458033,0.1147764449291166,0.4271457085828343,0.0526277689300709,0.5820302375809936,0.0687247905677939,0.4346460497704759,0.0435656836461126,0.0007859575582918,0.0724137931034482,0.2513904338153504,0.0017682044687349,0.2680608365019011,0.4026698545526997,0.2027027027027027,0.0656979272358312,0.4867005478186259,1
TCGA.B8.4621.01A,0.0526239384481382,0.0047003525264394,0.0003992547245142,0.1880964092474176,0.0100419333480467,0.0809070054702664,0.0895148091441845,0.039190071848465,0.7972015264401235,0.0007304601899196,0.0067001675041876,0.0047757246243708,0.007971656333038,0.0115107913669064,0.0068157033805888,0.2375249500998003,0.0791950195453887,0.3109287257019438,0.1833695314923983,0.291616332447451,0.0006702412868632,0.0020958868221116,0.0206896551724137,0.2614015572858732,0.0053046134062047,0.3343631178707224,0.2139868499701135,0.0675675675675675,0.0982388751993042,0.5695993663784569,1
TCGA.B0.5098.01A,1.0,0.017626321974148,0.0086505190311418,0.2867683226758485,0.0985801515485911,0.1806952532203988,0.1045219365397814,0.0404964075767472,0.500454297655824,0.0006695885074263,0.0113065326633165,0.00263583262922,0.04162976085031,0.1266187050359712,0.0066793893129771,0.3453093812375249,0.142319386130013,0.7796112311015119,0.1445857896369841,0.5190867359265523,0.0073726541554959,0.0007859575582918,0.0862068965517241,0.4972191323692992,0.0122166854203504,0.1863117870722433,0.518429966128711,0.1824324324324324,0.1079504275982026,0.8452907398851561,1
TCGA.B0.5110.01A,0.3994338390070407,0.0364277320799059,0.1648922012243811,0.087063453025086,0.1265725005517546,0.0061761072878066,0.0419328440948207,0.0293925538863487,0.443212793021988,0.0001826150474799,0.0071189279731993,0.0005051247198853,0.0044286979627989,0.1314148681055156,0.1145038167938931,0.4690618762475049,0.0579846532503257,0.5295032397408208,0.094011790257524,0.3994926310703068,0.0335120643431635,0.0002619858527639,0.0379310344827586,0.2703003337041157,0.0041793923806461,0.2654467680608365,0.3941024108388125,0.4391891891891892,0.045513842585882,0.3761467889908257,1
TCGA.AK.3428.01A,0.0418088117877622,0.0293772032902467,0.0417886611658238,0.0691588785046729,0.0214448613256823,0.0026469031233456,0.0267409323689351,0.0,0.1878975104488461,0.000608716824933,0.079145728643216,0.000477572462437,0.0062001771479185,0.0268585131894484,0.0314885496183206,0.1896207584830339,0.0272911539018387,0.222548596112311,0.731926776295377,0.2065716356607876,0.032171581769437,0.0018339009693476,0.0,0.0433815350389321,0.0024111879119112,0.247861216730038,0.1418609284718071,0.0135135135135135,0.0167777938831714,0.2205134974589136,1
TCGA.B8.A54G.01A,0.0197430500108877,0.0035252643948296,0.0097151982965131,0.084013772749631,0.0123593025822114,0.0070584083289218,0.0811335198775144,0.031352057478772,0.277848446302017,0.0004869734599464,0.0054438860971524,0.0016623195327137,0.0212577502214348,0.014388489208633,0.009133042529989,0.2115768463073852,0.0512523526856811,0.3059179265658747,0.036611852311511,0.2428122734960135,0.0140750670241286,0.0010479434110558,0.0689655172413793,0.4137931034482758,0.003857900659058,0.4213403041825095,0.3674038653118151,0.0743243243243243,0.0712422090157993,0.385717114381889,1
TCGA.CJ.4904.01A,0.3010089279233505,0.0869565217391304,0.1783337769496939,0.1450073782587309,0.211947325829471,0.021263455090877,0.0858719180613484,0.0215545395166557,0.5865891332000727,0.0003043584124665,0.0008375209380234,0.0014786378163917,0.0106288751107174,0.0705035971223021,0.1675299890948746,0.5848303393213573,0.1037353409584479,0.6488120950323975,0.0954080049643189,0.6429089151969075,0.0207774798927613,0.0010479434110558,0.0275862068965517,0.3081201334816463,0.0056261051277929,0.5993346007604563,0.3544530783024507,0.0405405405405405,0.0482316277721408,0.5814797703121906,1
