,hsa-mir-21,hsa-mir-203a,hsa-mir-221,hsa-mir-3607,hsa-mir-7706,hsa-mir-23a,hsa-mir-148b,hsa-mir-187,hsa-mir-369,hsa-mir-222,hsa-mir-6892,hsa-mir-874,hsa-mir-889,hsa-mir-370,hsa-mir-337,hsa-mir-940,hsa-mir-200c,hsa-mir-126,hsa-mir-659,hsa-mir-671,hsa-mir-361,hsa-mir-149,hsa-mir-382,hsa-mir-493,hsa-mir-654,hsa-mir-675,hsa-mir-141,hsa-mir-431,hsa-mir-455,hsa-mir-432,label
TCGA.B0.5095.01A,0.6350976704296989,0.2338666666666667,0.0661505981703026,0.1848484848484848,0.1666666666666666,0.4451072061905529,0.5368171021377672,0.0018198362147406,0.047945205479452,0.134453781512605,0.0714285714285714,0.0666666666666666,0.0372670807453416,0.0294117647058823,0.0464071856287425,0.2,0.0052926525529265,0.5956216439487815,0.0833333333333333,0.18,0.3105413105413105,0.1043478260869565,0.0206422018348623,0.0146252285191956,0.0224438902743142,0.0311442112389979,0.0062143966856551,0.0212765957446808,0.2237635705669481,0.0314960629921259,1
TCGA.CZ.5985.01A,0.5746400777797118,0.4205333333333333,0.0204081632653061,0.1893939393939394,0.5,0.2595518297597936,0.5748218527315915,0.0018198362147406,0.0,0.042016806722689,0.0476190476190476,0.03,0.0124223602484472,0.0,0.0074850299401197,0.1,0.0020236612702366,0.0866859424480242,0.3333333333333333,0.06,0.3703703703703704,0.017391304347826,0.0091743119266055,0.0018281535648994,0.0024937655860349,0.0033852403520649,0.0025893319523562,0.0042553191489361,0.1483715319662243,0.0078740157480314,1
TCGA.B0.5094.01A,0.7358122078484484,0.0805333333333333,0.035890218156228,0.3348484848484848,0.3333333333333333,0.3546670965661776,0.672209026128266,0.0272975432211101,0.0136986301369863,0.0638655462184874,0.0476190476190476,0.0133333333333333,0.0062111801242236,0.0,0.0029940119760479,0.1,0.0037359900373599,0.1552251135894258,0.25,0.2,0.178062678062678,0.0608695652173913,0.0,0.0,0.0024937655860349,0.0013540961408259,0.002071465561885,0.0,0.1459589867310012,0.0039370078740157,1
TCGA.B0.4821.01A,0.7082093259233156,0.1634666666666666,0.0541871921182266,0.0484848484848484,0.1666666666666666,0.2392390778655489,0.4608076009501188,0.0045495905368516,0.0136986301369863,0.0890756302521008,0.0476190476190476,0.02,0.0124223602484472,0.0073529411764705,0.0074850299401197,0.2,0.0037359900373599,0.200275368305108,0.0833333333333333,0.12,0.2849002849002849,0.0521739130434782,0.0045871559633027,0.0036563071297989,0.0049875311720698,0.0115098171970209,0.0025893319523562,0.0042553191489361,0.1390229191797346,0.0039370078740157,1
TCGA.CW.5588.01A,0.3679379460551845,0.024,0.0506685432793807,0.3378787878787879,0.3333333333333333,0.491697565694019,0.4156769596199525,0.002729754322111,0.0273972602739726,0.1294117647058823,0.0238095238095238,0.0466666666666666,0.0496894409937888,0.0588235294117647,0.0508982035928143,0.2,0.0037359900373599,0.4008261049153242,0.0833333333333333,0.16,0.3319088319088319,0.0434782608695652,0.0229357798165137,0.0310786106032906,0.0249376558603491,0.0345294515910629,0.0025893319523562,0.0340425531914893,0.1366103739445114,0.0629921259842519,1
TCGA.B0.4690.01A,0.8837104149241944,0.0581333333333333,0.0731878958479943,0.1651515151515151,0.1666666666666666,0.682089311623408,0.4061757719714964,0.0009099181073703,0.0547945205479452,0.0756302521008403,0.119047619047619,0.0233333333333333,0.0496894409937888,0.0294117647058823,0.0389221556886227,0.2,0.0217932752179327,0.1815778603882692,0.1666666666666666,0.16,0.2193732193732194,0.0695652173913043,0.0229357798165137,0.016453382084095,0.0598503740648379,0.0236966824644549,0.0150181253236664,0.025531914893617,0.1366103739445114,0.0157480314960629,1
TCGA.BP.5176.01A,0.3261716842789031,0.1704,0.0316678395496129,0.3166666666666666,0.1666666666666666,0.5358697404481703,0.3705463182897862,0.0018198362147406,0.0273972602739726,0.0470588235294117,0.0714285714285714,0.0266666666666666,0.0248447204968944,0.0220588235294117,0.0179640718562874,0.3,0.0029576587795765,0.365386204047914,0.1666666666666666,0.08,0.2037037037037037,0.0521739130434782,0.0114678899082568,0.0036563071297989,0.0149625935162094,0.0128639133378469,0.0025893319523562,0.0127659574468085,0.6697828709288298,0.0196850393700787,1
TCGA.GK.A6C7.01A,0.2866725822269961,0.0368,0.0422237860661506,0.0257575757575757,0.3333333333333333,0.4586490407867161,0.2422802850356294,0.0090991810737033,0.0136986301369863,0.0168067226890756,0.0238095238095238,0.05,0.0248447204968944,0.0147058823529411,0.0074850299401197,0.1,0.0017123287671232,0.2975905273303043,0.0833333333333333,0.04,0.4928774928774929,0.0260869565217391,0.0091743119266055,0.0036563071297989,0.0099750623441396,0.0040622884224779,0.0010357327809425,0.0042553191489361,0.0850422195416163,0.0078740157480314,1
TCGA.B8.A54I.01A,0.6574020217630351,0.0018666666666666,0.0914848698099929,0.0409090909090909,0.1666666666666666,0.3445107206190553,0.32541567695962,0.0009099181073703,0.0205479452054794,0.0453781512605042,0.0238095238095238,0.0233333333333333,0.0248447204968944,0.0147058823529411,0.0089820359281437,0.2,0.0014009962640099,0.0946440864656478,0.0833333333333333,0.12,0.3945868945868946,0.0521739130434782,0.0091743119266055,0.0036563071297989,0.0049875311720698,0.0006770480704129,0.0015535991714137,0.0127659574468085,0.0560916767189384,0.0078740157480314,1
TCGA.B0.5121.01A,0.2357973481873336,0.2864,0.016185784658691,0.1954545454545454,0.0,0.4858939222956634,0.5201900237529691,0.0172884440400363,0.0342465753424657,0.0352941176470588,0.0238095238095238,0.0266666666666666,0.0248447204968944,0.0220588235294117,0.0104790419161676,0.1,0.0034246575342465,0.6026710725595483,0.1666666666666666,0.08,0.3675213675213675,0.1043478260869565,0.0022935779816513,0.0036563071297989,0.0124688279301745,0.0060934326337169,0.0031071983428275,0.0170212765957446,0.2949336550060313,0.0078740157480314,1
TCGA.CZ.5989.01A,0.1779253365713242,0.0637333333333333,0.0197044334975369,0.1712121212121212,0.5,0.4309205223279058,0.5249406175771971,0.0072793448589626,0.0068493150684931,0.0235294117647058,0.0238095238095238,0.0466666666666666,0.0062111801242236,0.0073529411764705,0.0059880239520958,0.2,0.0056039850560398,0.4172380558997659,0.1666666666666666,0.1,0.3390313390313391,0.017391304347826,0.0022935779816513,0.0018281535648994,0.0024937655860349,0.0054163845633039,0.002071465561885,0.0042553191489361,0.2174306393244873,0.0039370078740157,1
TCGA.B0.4706.01A,0.1907407328784862,0.0042666666666666,0.0288529204785362,0.2151515151515151,0.1666666666666666,0.4621957117523778,0.3990498812351544,0.0072793448589626,0.0068493150684931,0.053781512605042,0.0476190476190476,0.03,0.0062111801242236,0.0073529411764705,0.0044910179640718,0.2,0.0004669987546699,0.3986506953049704,0.1666666666666666,0.04,0.2507122507122507,0.0695652173913043,0.0022935779816513,0.0036563071297989,0.0049875311720698,0.0135409614082599,0.0005178663904712,0.0042553191489361,0.1758142340168878,0.0039370078740157,1
TCGA.B0.4810.01A,0.5089943405919239,0.1301333333333333,0.0450387051372273,0.1015151515151515,0.1666666666666666,0.3127518942447203,0.3420427553444181,0.0009099181073703,0.0136986301369863,0.0621848739495798,0.0238095238095238,0.03,0.0124223602484472,0.0073529411764705,0.0104790419161676,0.2,0.0023349937733499,0.3658818669971086,0.1666666666666666,0.08,0.3148148148148148,0.0956521739130434,0.0114678899082568,0.0073126142595978,0.0049875311720698,0.0054163845633039,0.0015535991714137,0.0042553191489361,0.2041616405307599,0.0078740157480314,1
TCGA.A3.3367.01A,0.3365649558243503,0.3541333333333333,0.0098522167487684,0.1848484848484848,0.5,0.4389811381589553,0.5890736342042755,0.0063694267515923,0.0068493150684931,0.0218487394957983,0.0714285714285714,0.01,0.0062111801242236,0.0073529411764705,0.0014970059880239,0.1,0.0052926525529265,0.3605947955390334,0.0833333333333333,0.06,0.2678062678062678,0.0608695652173913,0.0045871559633027,0.0018281535648994,0.0024937655860349,0.0291130670277589,0.0031071983428275,0.0127659574468085,0.1293727382388419,0.0039370078740157,1
TCGA.B0.5699.01A,0.2414588790720778,0.2773333333333333,0.0091484869809992,0.2727272727272727,0.3333333333333333,0.5848782847009512,0.672209026128266,0.0018198362147406,0.0068493150684931,0.0134453781512605,0.0714285714285714,0.03,0.0062111801242236,0.0073529411764705,0.0044910179640718,0.2,0.0079389788293897,0.3164807930607187,0.0833333333333333,0.06,0.368945868945869,0.0608695652173913,0.0022935779816513,0.0018281535648994,0.0024937655860349,0.0257278266756939,0.00414293112377,0.0042553191489361,0.4399879372738239,0.0039370078740157,1
TCGA.BP.5010.01A,0.5073003392248352,0.0992,0.0513722730471499,0.1348484848484848,0.3333333333333333,0.3441882959858133,0.3942992874109264,0.016378525932666,0.0753424657534246,0.0957983193277311,0.1666666666666666,0.06,0.0248447204968944,0.0808823529411764,0.0464071856287425,0.2,0.0062266500622665,0.4391298361558584,0.1666666666666666,0.28,0.2962962962962963,0.1478260869565217,0.0321100917431192,0.0127970749542961,0.0299251870324189,0.0467163168584969,0.0015535991714137,0.0340425531914893,0.0765983112183353,0.0314960629921259,1
TCGA.B0.5117.01A,0.0695410912085999,0.1578666666666666,0.7030260380014075,0.4439393939393939,0.0,0.1072061905529582,0.2802850356294537,0.1483166515013649,0.0,0.9663865546218487,0.0476190476190476,1.0,0.0186335403726708,0.0147058823529411,0.0044910179640718,0.0,0.3919676214196762,0.0831887649731515,0.1666666666666666,0.2,0.2393162393162393,0.0956521739130434,0.0045871559633027,0.0,0.0049875311720698,0.0020311442112389,0.4914552045572242,0.0085106382978723,0.0042219541616405,0.0118110236220472,1
TCGA.BP.5183.01A,0.3129529543129105,0.0848,0.0274454609429978,0.4848484848484848,0.5,0.5324842817991294,0.5534441805225653,0.016378525932666,0.0136986301369863,0.042016806722689,0.0952380952380952,0.0133333333333333,0.0062111801242236,0.0147058823529411,0.0074850299401197,0.2,0.0037359900373599,0.3317086603331956,0.1666666666666666,0.08,0.2507122507122507,0.1043478260869565,0.0160550458715596,0.0073126142595978,0.0124688279301745,0.0047393364928909,0.0036250647332988,0.0170212765957446,0.3938480096501809,0.0078740157480314,1
TCGA.CZ.5988.01A,0.6538993873574003,0.0557333333333333,0.0387051372273047,0.0863636363636363,0.3333333333333333,0.4183459616314686,0.2969121140142518,0.0,0.0205479452054794,0.1361344537815126,0.0952380952380952,0.0666666666666666,0.0186335403726708,0.0441176470588235,0.0344311377245509,0.0,0.0014009962640099,0.254991050530084,0.25,0.16,0.1937321937321937,0.017391304347826,0.018348623853211,0.0091407678244972,0.0199501246882793,0.0033852403520649,0.0015535991714137,0.0595744680851063,0.0962002412545235,0.0629921259842519,1
TCGA.B0.5711.01A,0.3021223841689416,0.1122666666666666,0.0274454609429978,0.1833333333333333,0.5,0.4138320167660809,0.4608076009501188,0.0036396724294813,0.0068493150684931,0.0352941176470588,0.0714285714285714,0.06,0.0186335403726708,0.0294117647058823,0.0059880239520958,0.2,0.0026463262764632,0.401569599339116,0.1666666666666666,0.08,0.3404558404558405,0.0434782608695652,0.0045871559633027,0.0091407678244972,0.0049875311720698,0.0060934326337169,0.0010357327809425,0.0085106382978723,0.2807599517490953,0.0039370078740157,1
TCGA.A3.3376.01A,0.2516165188484187,0.0221333333333333,0.0464461646727656,0.0999999999999999,0.5,0.4384975012090923,0.3729216152019002,0.0009099181073703,0.0342465753424657,0.1008403361344537,0.119047619047619,0.1066666666666666,0.0124223602484472,0.0147058823529411,0.0164670658682634,0.2,0.0028019925280199,1.0,0.0833333333333333,0.1,0.2521367521367522,0.0434782608695652,0.0114678899082568,0.0073126142595978,0.0149625935162094,0.0236966824644549,0.0010357327809425,0.0170212765957446,0.2074788902291917,0.0078740157480314,1
TCGA.B0.5705.01A,0.1328390019402471,0.0152,0.0084447572132301,0.2833333333333333,0.3333333333333333,0.2967918748992423,0.510688836104513,0.005459508644222,0.0136986301369863,0.0134453781512605,0.0476190476190476,0.0333333333333333,0.0124223602484472,0.0220588235294117,0.0164670658682634,0.1,0.0034246575342465,0.4274266831887649,0.0833333333333333,0.04,0.2564102564102564,0.0260869565217391,0.0068807339449541,0.0091407678244972,0.0099750623441396,0.0033852403520649,0.002071465561885,0.0127659574468085,0.382086851628468,0.0078740157480314,1
TCGA.B8.5158.01A,0.6622356572428111,0.0370666666666666,0.0323715693173821,0.0969696969696969,0.3333333333333333,0.2226342092535869,0.3966745843230404,0.0100090991810737,0.0205479452054794,0.06890756302521,0.0952380952380952,0.01,0.0062111801242236,0.0,0.0,0.2,0.0059153175591531,0.1778053146082885,0.25,0.14,0.2621082621082621,0.0695652173913043,0.0,0.0018281535648994,0.0,0.0426540284360189,0.00414293112377,0.0085106382978723,0.169481302774427,0.0,1
TCGA.CJ.6028.01A,0.5416495072960936,0.1832,0.0710767065446868,0.1393939393939394,0.3333333333333333,0.2011929711429953,0.5391923990498813,0.002729754322111,0.0205479452054794,0.1008403361344537,0.0714285714285714,0.06,0.0124223602484472,0.0147058823529411,0.0059880239520958,0.5,0.0028019925280199,0.1966129698471705,0.0833333333333333,0.1,0.603988603988604,0.0782608695652174,0.0068807339449541,0.0073126142595978,0.0,0.0054163845633039,0.0005178663904712,0.0042553191489361,0.0943908323281061,0.0078740157480314,1
TCGA.B0.4945.01A,0.2285989037815714,0.1069333333333333,0.0408163265306122,0.1909090909090909,0.5,0.5632758342737385,0.6247030878859857,0.0045495905368516,0.0342465753424657,0.0705882352941176,0.119047619047619,0.08,0.031055900621118,0.0294117647058823,0.0179640718562874,0.2,0.022571606475716,0.9311579237229796,0.25,0.3,0.378917378917379,0.1391304347826087,0.0137614678899082,0.0073126142595978,0.0174563591022443,0.0121868652674339,0.0124287933713102,0.025531914893617,0.2738238841978287,0.0118110236220472,1
TCGA.CJ.5682.01A,0.1845187804888404,0.0738666666666666,0.0295566502463054,0.3424242424242424,0.0,0.5447364178623246,0.3871733966745843,0.0036396724294813,0.0273972602739726,0.0336134453781512,0.0714285714285714,0.0166666666666666,0.031055900621118,0.0147058823529411,0.028443113772455,0.3,0.0045143212951432,0.3685254027261462,0.1666666666666666,0.1,0.2749287749287749,0.0695652173913043,0.0137614678899082,0.0036563071297989,0.0049875311720698,0.0169262017603249,0.002071465561885,0.0170212765957446,0.0940892641737032,0.0118110236220472,1
TCGA.CJ.4920.01A,0.4411727244551811,0.16,0.095707248416608,0.2242424242424242,0.0,0.6105110430436885,0.3562945368171021,0.0063694267515923,0.0273972602739726,0.1277310924369747,0.1428571428571428,0.02,0.031055900621118,0.0147058823529411,0.0179640718562874,0.2,0.0032689912826899,0.3231722428748451,0.25,0.16,0.2193732193732194,0.0347826086956521,0.018348623853211,0.0073126142595978,0.0324189526184538,0.0115098171970209,0.0025893319523562,0.0212765957446808,0.2243667068757539,0.0078740157480314,1
TCGA.BP.5169.01A,0.5886930715768648,0.2117333333333333,0.1597466572836031,0.3893939393939394,0.1666666666666666,0.5527970336933742,0.7743467933491687,0.0036396724294813,0.0547945205479452,0.2873949579831932,0.0476190476190476,0.0466666666666666,0.0993788819875776,0.0294117647058823,0.0149700598802395,0.2,0.0032689912826899,0.2049015558309238,0.0833333333333333,0.12,0.2051282051282051,0.1217391304347826,0.0321100917431192,0.0127970749542961,0.0374064837905236,0.0155721056194989,0.0036250647332988,0.0297872340425531,0.0952955367913148,0.0118110236220472,1
TCGA.B0.5104.01A,0.1556209852379881,0.2074666666666667,0.0295566502463054,0.2409090909090909,0.5,0.4451072061905529,0.6199524940617577,0.008189262966333,0.0342465753424657,0.053781512605042,0.0952380952380952,0.0233333333333333,0.0186335403726708,0.0367647058823529,0.0149700598802395,0.2,0.0032689912826899,0.379182156133829,0.1666666666666666,0.06,0.2264957264957265,0.1478260869565217,0.0091743119266055,0.0054844606946983,0.0074812967581047,0.0047393364928909,0.0010357327809425,0.025531914893617,0.2113992762364294,0.0157480314960629,1
TCGA.CJ.4918.01A,0.3939572126672243,0.0722666666666666,0.0893736805066854,0.3318181818181818,0.1666666666666666,0.3443495083024342,0.3206650831353919,0.0009099181073703,0.0684931506849315,0.1058823529411764,0.0238095238095238,0.02,0.0372670807453416,0.0073529411764705,0.0344311377245509,0.4,0.0012453300124533,0.3848547432190554,0.4166666666666666,0.08,0.264957264957265,0.017391304347826,0.0137614678899082,0.0073126142595978,0.0299251870324189,0.1137440758293838,0.0025893319523562,0.0170212765957446,0.2279855247285886,0.0157480314960629,1
TCGA.B0.5692.01A,0.3289249672026051,0.1709333333333333,0.0492610837438423,0.4227272727272727,0.3333333333333333,0.5390939867805901,0.5890736342042755,0.0009099181073703,0.0068493150684931,0.0571428571428571,0.0238095238095238,0.03,0.0062111801242236,0.0,0.0029940119760479,0.4,0.0038916562889165,0.4072972600853641,0.1666666666666666,0.12,0.4301994301994302,0.017391304347826,0.0045871559633027,0.0018281535648994,0.0049875311720698,0.0162491536899119,0.0031071983428275,0.0042553191489361,0.4372738238841978,0.0039370078740157,1
TCGA.CJ.4897.01A,0.2358822605365611,0.0434666666666666,0.0450387051372273,1.0,0.3333333333333333,0.3888441076898274,0.3087885985748219,0.0009099181073703,0.0,0.0504201680672268,0.0238095238095238,0.0233333333333333,0.0186335403726708,0.0073529411764705,0.0224550898203592,0.0,0.0042029887920298,0.4862453531598513,0.0833333333333333,0.04,0.3760683760683761,0.0782608695652174,0.0068807339449541,0.0036563071297989,0.0149625935162094,0.0067704807041299,0.002071465561885,0.0127659574468085,0.4182750301568154,0.0118110236220472,1
TCGA.CJ.4902.01A,0.4550389110840335,0.0898666666666666,0.0703729767769176,0.1742424242424242,0.1666666666666666,0.4365629534096404,0.3182897862232779,0.002729754322111,0.0410958904109589,0.0890756302521008,0.119047619047619,0.0166666666666666,0.031055900621118,0.0367647058823529,0.0209580838323353,0.2,0.0007783312577833,0.247225664326036,0.1666666666666666,0.08,0.311965811965812,0.0521739130434782,0.0160550458715596,0.0109689213893967,0.0124688279301745,0.0128639133378469,0.0010357327809425,0.0170212765957446,0.1444511459589867,0.0236220472440944,1
TCGA.B0.5690.01A,0.0853071916514178,0.0098666666666666,0.0112596762843068,0.0545454545454545,0.1666666666666666,0.2518136385619861,0.3871733966745843,0.002729754322111,0.0068493150684931,0.0235294117647058,0.0,0.06,0.0062111801242236,0.0073529411764705,0.0029940119760479,0.1,0.0020236612702366,0.5556106292165771,0.1666666666666666,0.04,0.2008547008547008,0.0260869565217391,0.0045871559633027,0.0018281535648994,0.0,0.0108327691266079,0.0015535991714137,0.0042553191489361,0.2023522316043425,0.0078740157480314,1
TCGA.CZ.5451.01A,0.1928274538607522,0.1629333333333333,0.011963406052076,0.2818181818181818,0.3333333333333333,0.3981944220538449,0.4584323040380048,0.0127388535031847,0.0068493150684931,0.026890756302521,0.0238095238095238,0.0366666666666666,0.0186335403726708,0.0220588235294117,0.0134730538922155,0.2,0.0018679950186799,0.3328927440451604,0.0833333333333333,0.04,0.2507122507122507,0.0695652173913043,0.0022935779816513,0.0091407678244972,0.0049875311720698,0.0067704807041299,0.0015535991714137,0.0127659574468085,0.3989746682750301,0.0118110236220472,1
TCGA.AK.3425.01A,0.7052182884217766,0.2386666666666667,0.0626319493314567,0.1803030303030303,0.1666666666666666,0.3246816056746735,0.3230403800475059,0.0254777070063694,0.0273972602739726,0.0873949579831932,0.0714285714285714,0.0266666666666666,0.0434782608695652,0.0147058823529411,0.0224550898203592,0.1,0.0063823163138231,0.3120473633484785,0.0833333333333333,0.06,0.1623931623931624,0.0434782608695652,0.018348623853211,0.0109689213893967,0.0299251870324189,0.0060934326337169,0.00414293112377,0.0212765957446808,0.0512665862484921,0.0157480314960629,1
TCGA.CZ.5453.01A,0.1928486819480591,0.1184,0.0077410274454609,0.1651515151515151,0.3333333333333333,0.157182008705465,0.4038004750593824,0.0018198362147406,0.0136986301369863,0.0184873949579831,0.0238095238095238,0.02,0.0248447204968944,0.0220588235294117,0.0149700598802395,0.1,0.0017123287671232,0.226848409748038,0.0833333333333333,0.04,0.2150997150997151,0.017391304347826,0.0091743119266055,0.0127970749542961,0.0099750623441396,0.0088016249153689,0.0015535991714137,0.0170212765957446,0.4927623642943305,0.0196850393700787,1
TCGA.BP.5174.01A,0.4176371440580461,0.0037333333333333,0.0232230823363828,0.5424242424242425,0.1666666666666666,0.6467838142834113,0.517814726840855,0.002729754322111,0.0205479452054794,0.0369747899159663,0.119047619047619,0.02,0.0186335403726708,0.0367647058823529,0.0194610778443113,0.1,0.0029576587795765,0.2641608150901831,0.1666666666666666,0.08,0.2606837606837607,0.1652173913043478,0.018348623853211,0.0109689213893967,0.0224438902743142,0.0054163845633039,0.002071465561885,0.0170212765957446,0.6230398069963811,0.0118110236220472,1
TCGA.A3.A8OV.01A,0.4539392961615372,0.1258666666666666,0.0253342716396903,0.0196969696969697,0.1666666666666666,0.270030630340158,0.3159144893111639,0.0045495905368516,0.0273972602739726,0.0050420168067226,0.0238095238095238,0.0233333333333333,0.0434782608695652,0.0294117647058823,0.0194610778443113,0.1,0.0028019925280199,0.1868924686768552,0.0833333333333333,0.06,0.5626780626780626,0.0260869565217391,0.0114678899082568,0.0091407678244972,0.0174563591022443,0.0088016249153689,0.0015535991714137,0.0085106382978723,0.3582629674306393,0.0118110236220472,1
TCGA.A3.A8OX.01A,0.3355757269558498,0.1826666666666666,0.095707248416608,0.003030303030303,0.3333333333333333,0.4259229405126551,0.1828978622327791,0.0009099181073703,0.0342465753424657,0.0386554621848739,0.0238095238095238,0.04,0.0559006211180124,0.0294117647058823,0.0419161676646706,0.1,0.0795454545454545,0.1321492496213686,0.1666666666666666,0.08,0.4245014245014245,0.0695652173913043,0.0321100917431192,0.0201096892138939,0.0299251870324189,0.0101557210561949,0.0290005178663904,0.0170212765957446,0.1423401688781664,0.0236220472440944,1
TCGA.B8.A54H.01A,0.3072213707400535,0.0253333333333333,0.040112596762843,0.0287878787878787,0.3333333333333333,0.3852974367241657,0.3206650831353919,0.0018198362147406,0.0205479452054794,0.0117647058823529,0.0238095238095238,0.0233333333333333,0.0248447204968944,0.0220588235294117,0.0134730538922155,0.3,0.0037359900373599,0.3055486713479278,0.0833333333333333,0.06,0.4729344729344729,0.0260869565217391,0.0137614678899082,0.0073126142595978,0.0099750623441396,0.0020311442112389,0.0015535991714137,0.0085106382978723,0.1001206272617611,0.0078740157480314,1
TCGA.BP.5199.01A,0.3446846992192309,0.1541333333333333,0.0506685432793807,0.2939393939393939,0.3333333333333333,0.8049330968886023,0.2779097387173397,0.0009099181073703,0.0273972602739726,0.06890756302521,0.0238095238095238,0.02,0.0434782608695652,0.0147058823529411,0.0209580838323353,0.0,0.0020236612702366,0.2676304557345449,0.1666666666666666,0.12,0.1994301994301994,0.0347826086956521,0.0137614678899082,0.0127970749542961,0.0324189526184538,0.0297901150981719,0.002071465561885,0.025531914893617,0.2943305186972256,0.0157480314960629,1
TCGA.CW.6088.01A,0.1960095441480531,0.0498666666666666,0.0211118930330753,0.1287878787878787,0.3333333333333333,0.5289376108334677,0.3634204275534442,0.0018198362147406,0.0136986301369863,0.0319327731092437,0.0714285714285714,0.05,0.0186335403726708,0.0147058823529411,0.0149700598802395,0.1,0.0045143212951432,0.4811510395153517,0.1666666666666666,0.06,0.245014245014245,0.0347826086956521,0.0137614678899082,0.0109689213893967,0.0174563591022443,0.0081245768449559,0.0025893319523562,0.0127659574468085,0.1547044632086851,0.0196850393700787,1
TCGA.BP.5196.01A,0.6757409663874465,0.2125333333333333,0.1090781140042223,0.3363636363636363,0.3333333333333333,0.6608092858294373,0.2565320665083135,0.0009099181073703,0.0616438356164383,0.1563025210084033,0.1428571428571428,0.0666666666666666,0.0372670807453416,0.0441176470588235,0.0449101796407185,0.4,0.0023349937733499,0.3088530910092248,0.1666666666666666,0.14,0.311965811965812,0.3826086956521739,0.0435779816513761,0.0182815356489945,0.0523690773067331,0.0358835477318889,0.002071465561885,0.0468085106382978,0.1534981905910735,0.0236220472440944,1
TCGA.CJ.4882.01A,0.531177691827611,0.0802666666666666,0.0548909218859957,0.2348484848484848,0.1666666666666666,0.6266322747057875,0.2850356294536817,0.0009099181073703,0.0616438356164383,0.0521008403361344,0.0714285714285714,0.02,0.062111801242236,0.0220588235294117,0.0239520958083832,0.1,0.0046699875466998,0.2466198540547982,0.25,0.06,0.3176638176638177,0.0869565217391304,0.0321100917431192,0.0073126142595978,0.027431421446384,0.0223425863236289,0.0036250647332988,0.025531914893617,0.1655609167671893,0.0157480314960629,1
TCGA.B0.5691.01A,0.1746859304482947,0.1042666666666666,0.035890218156228,0.1939393939393939,0.3333333333333333,0.3615992261808802,0.332541567695962,0.0063694267515923,0.0273972602739726,0.0352941176470588,0.0476190476190476,0.0733333333333333,0.0372670807453416,0.0441176470588235,0.0404191616766467,0.3,0.0407845579078455,0.3432741291477351,0.1666666666666666,0.08,0.3461538461538462,0.1130434782608695,0.018348623853211,0.0127970749542961,0.0299251870324189,0.0074475287745429,0.0186431900569653,0.025531914893617,0.2204463208685162,0.0196850393700787,1
TCGA.BP.4770.01A,0.6792860569676951,0.0002666666666666,0.3779028852920478,0.0469696969696969,0.3333333333333333,0.2946961147831694,0.4489311163895487,0.002729754322111,1.0,0.7176470588235295,0.1428571428571428,0.1933333333333333,0.8944099378881987,1.0,1.0,0.1,0.0038916562889165,0.1816604708798017,0.0833333333333333,0.22,0.4985754985754986,0.2434782608695652,1.0,1.0,0.6184538653366584,0.1841570751523358,0.00414293112377,1.0,0.3320265379975874,1.0,1
TCGA.B0.4852.01A,0.3220534353413689,0.1256,0.0330752990851513,0.1833333333333333,0.3333333333333333,0.3383846525874576,0.4608076009501188,0.0145586897179253,0.0136986301369863,0.053781512605042,0.0714285714285714,0.0466666666666666,0.0248447204968944,0.0220588235294117,0.0104790419161676,0.2,0.0040473225404732,0.4074900178989398,0.0833333333333333,0.12,0.2905982905982906,0.0521739130434782,0.0068807339449541,0.0073126142595978,0.0074812967581047,0.0054163845633039,0.002071465561885,0.0212765957446808,0.3872135102533172,0.0118110236220472,1
TCGA.B0.5698.01A,0.2921855165005922,0.3568,0.0316678395496129,0.1893939393939394,0.8333333333333333,0.4986296953087216,0.501187648456057,0.0018198362147406,0.0,0.0521008403361344,0.0476190476190476,0.01,0.0,0.0073529411764705,0.0029940119760479,0.0,0.0057596513075965,0.1882968470329065,0.0833333333333333,0.1,0.3831908831908832,0.0347826086956521,0.0045871559633027,0.0,0.0024937655860349,0.0060934326337169,0.0015535991714137,0.0127659574468085,0.4728588661037394,0.0039370078740157,1
TCGA.B0.4843.01A,0.5198949634240055,0.0736,0.0633356790992259,0.3287878787878788,0.1666666666666666,0.5194260841528292,0.2945368171021378,0.0036396724294813,0.0616438356164383,0.0756302521008403,0.0952380952380952,0.0333333333333333,0.0248447204968944,0.0147058823529411,0.0209580838323353,0.2,0.0031133250311332,0.4444444444444444,0.0,0.1,0.1866096866096866,0.0956521739130434,0.0137614678899082,0.016453382084095,0.0299251870324189,0.0907244414353419,0.0025893319523562,0.0340425531914893,0.1516887816646561,0.0118110236220472,1
TCGA.CZ.5462.01A,0.489795658431584,0.0018666666666666,0.011963406052076,0.0803030303030303,0.1666666666666666,0.1621795905207158,0.4631828978622328,0.016378525932666,0.0,0.0201680672268907,0.0476190476190476,0.0566666666666666,0.0124223602484472,0.0073529411764705,0.0074850299401197,0.2,0.0014009962640099,0.0787553352609114,0.3333333333333333,0.06,0.3034188034188034,0.0260869565217391,0.0022935779816513,0.0091407678244972,0.0049875311720698,0.0006770480704129,0.0015535991714137,0.0085106382978723,0.1335946924004825,0.0118110236220472,1
