,hsa-mir-200a,hsa-mir-514a-2,hsa-mir-23b,hsa-mir-509-3,hsa-mir-616,hsa-mir-514a-1,hsa-mir-508,hsa-mir-3065,hsa-mir-199b,hsa-mir-27b,hsa-mir-199a-1,hsa-mir-30c-2,hsa-mir-885,hsa-mir-204,hsa-mir-200b,hsa-mir-675,hsa-mir-497,hsa-mir-514a-3,hsa-mir-93,hsa-mir-185,hsa-mir-222,hsa-mir-199a-2,hsa-mir-363,hsa-mir-106b,hsa-mir-1-1,hsa-mir-203a,hsa-mir-10b,hsa-mir-1-2,hsa-mir-21,hsa-mir-200c,label
TCGA.BP.5175.01A,0.49890590809628,0.015267175572519,0.2132730015082956,0.0127659574468085,0.2352941176470588,0.019543973941368,0.0054832076764907,0.0030864197530864,0.0291515882589465,0.1491124260355029,0.0269879518072289,0.0507873142603681,0.0040816326530612,0.0626272912423625,0.2877155172413793,0.0027081922816519,0.2204301075268817,0.0143540669856459,0.1907887417955278,0.1189189189189189,0.1176470588235294,0.0307513977908086,0.0224719101123595,0.380952380952381,0.0114285714285714,0.0973333333333333,0.079606470250831,0.0342857142857142,0.7549302232770223,0.0017123287671232,1
TCGA.BP.5194.01A,0.1509846827133479,0.0030534351145038,0.3698340874811463,0.0085106382978723,0.0588235294117647,0.003257328990228,0.0023989033584647,0.0200617283950617,0.0194008845999195,0.2059171597633136,0.0190361445783132,0.0722998447549345,0.0204081632653061,0.0977596741344195,0.1066810344827586,0.0033852403520649,0.0349462365591397,0.0015948963317384,0.1974635665813772,0.1027027027027027,0.0369747899159663,0.0220237283512886,0.0505617977528089,0.373015873015873,0.0114285714285714,0.3554666666666666,0.2512591579086984,0.0057142857142857,0.3019058576784114,0.0018679950186799,1
TCGA.B8.A7U6.01A,0.1783369803063457,0.0030534351145038,0.2829562594268477,0.0042553191489361,0.0294117647058823,0.003257328990228,0.0013708019191226,0.015432098765432,0.0223160434258142,0.3437869822485207,0.034578313253012,0.1532490574406741,0.0040816326530612,0.2734215885947046,0.1357758620689655,0.0033852403520649,0.0403225806451612,0.0031897926634768,0.4600066748247858,0.5432432432432432,0.0201680672268907,0.0278876312559661,0.196629213483146,0.6043083900226757,0.0228571428571428,0.0082666666666666,0.0869374510618345,0.0171428571428571,0.3609008351129546,0.0065379825653798,1
TCGA.B8.5165.01A,0.3085339168490153,0.0061068702290076,0.5619909502262443,0.0042553191489361,0.1764705882352941,0.00814332247557,0.0044551062371487,0.044753086419753,0.055940892641737,0.1553254437869822,0.074578313253012,0.4555333776890663,0.0693877551020408,0.1283095723014256,0.1831896551724138,0.0561949898442789,0.0591397849462365,0.0095693779904306,0.3871398375792635,0.081081081081081,0.0504201680672268,0.0691395063411973,0.0674157303370786,0.1791383219954648,0.0342857142857142,0.1325333333333333,0.2816709191241915,0.0628571428571428,0.1981153704088954,0.0365815691158156,1
TCGA.B0.4698.01A,0.0032822757111597,0.0015267175572519,0.045550527903469,0.0042553191489361,0.2058823529411764,0.001628664495114,0.0,0.0061728395061728,0.0777543224768797,0.0254437869822485,0.0703614457831325,0.0,0.0,0.0264765784114052,0.0,0.0101557210561949,0.0161290322580645,0.0,0.3449771943486483,0.1594594594594594,1.0,0.0746624846583935,0.0786516853932584,0.5238095238095237,0.0057142857142857,0.004,0.0,0.0057142857142857,0.9197535843625416,0.0046699875466998,1
TCGA.B0.4694.01A,0.1280087527352297,0.0076335877862595,0.261236802413273,0.0127659574468085,0.0588235294117647,0.006514657980456,0.0078821110349554,0.0123456790123456,0.0702151186168073,0.1526627218934911,0.0892771084337349,0.0616544688400975,0.0244897959183673,0.0728105906313645,0.1163793103448275,0.0148950575490859,0.1048387096774193,0.0063795853269537,0.2122594281900099,0.1189189189189189,0.0672268907563025,0.0785490249556798,0.0224719101123595,0.2199546485260771,0.0342857142857142,0.084,0.1606672693405375,0.0285714285714285,0.7438703897901391,0.0020236612702366,1
TCGA.CZ.5454.01A,0.2253829321663019,0.0,0.3366515837104072,0.0042553191489361,0.1764705882352941,0.001628664495114,0.0023989033584647,0.0231481481481481,0.025633293124246,0.536094674556213,0.0343373493975903,0.2102461743180306,0.1714285714285714,0.640529531568228,0.2133620689655172,0.0148950575490859,0.1075268817204301,0.0015948963317384,0.262876849482701,0.2486486486486486,0.0571428571428571,0.0323196508932224,0.1292134831460674,0.3696145124716553,0.0342857142857142,0.1376,0.1551978294432945,0.0171428571428571,0.4596836165867783,0.0021793275217932,1
TCGA.CJ.4869.01A,0.2461706783369802,0.0946564885496183,0.5601809954751131,0.1659574468085106,0.1764705882352941,0.0765472312703583,0.0414667580534612,0.0216049382716049,0.0291515882589465,0.2955621301775148,0.0308433734939759,0.102461743180306,0.0081632653061224,0.1471486761710794,0.1734913793103448,0.0047393364928909,0.1075268817204301,0.0733652312599681,0.2309489375903882,0.1351351351351351,0.0302521008403361,0.0310241374607936,0.0393258426966292,0.5600907029478458,0.0285714285714285,0.0730666666666666,0.030526944059532,0.0285714285714285,0.4395976003770108,0.0043586550435865,1
TCGA.CZ.5463.01A,0.299781181619256,0.0091603053435114,0.4244343891402715,0.0127659574468085,0.1764705882352941,0.014657980456026,0.0034270047978067,0.0586419753086419,0.0088962605548854,0.2266272189349112,0.0112048192771084,0.3038367709026391,0.2408163265306122,0.2724032586558044,0.1713362068965517,0.0121868652674339,0.0241935483870967,0.0095693779904306,0.2713316275447769,0.1621621621621621,0.0218487394957983,0.0092049638619937,0.0842696629213483,0.3208616780045351,0.0171428571428571,0.0066666666666666,0.22274500496217,0.0228571428571428,0.3278635628372612,0.0034246575342465,1
TCGA.CW.5580.01A,0.3194748358862144,0.0015267175572519,0.2781297134238311,0.0,0.1764705882352941,0.001628664495114,0.0027416038382453,0.0246913580246913,0.027643747486932,0.1346153846153846,0.0321686746987951,0.2501663339986693,0.0244897959183673,0.0779022403258655,0.1433189655172413,0.0162491536899119,0.0564516129032258,0.0031897926634768,0.4231838914228501,0.1,0.0252100840336134,0.0321150961407336,0.0280898876404494,0.3458049886621315,0.0514285714285714,0.0698666666666666,0.1295725553023084,0.0342857142857142,0.4080038380381851,0.0028019925280199,1
TCGA.CJ.6030.01A,0.4234135667396061,0.0030534351145038,0.1870286576168929,0.0042553191489361,0.0294117647058823,0.001628664495114,0.001028101439342,0.0123456790123456,0.0069360675512665,0.1340236686390532,0.0092771084337349,0.2665779552007097,0.0122448979591836,0.0646639511201629,0.2650862068965517,0.0074475287745429,0.1317204301075269,0.0015948963317384,0.4169540549560574,0.2,0.0873949579831932,0.0079094504295649,0.0449438202247191,0.3560090702947845,0.0228571428571428,0.1312,0.0948780865220947,0.0285714285714285,0.6208769747428217,0.0056039850560398,1
TCGA.BP.5192.01A,0.2264770240700218,0.0076335877862595,0.4024132730015083,0.0170212765957446,0.1176470588235294,0.004885993485342,0.0058259081562714,0.1759259259259259,0.015178930438279,0.2381656804733727,0.0166265060240963,0.2204479929030827,0.0857142857142857,0.2214867617107943,0.1454741379310345,0.0033852403520649,0.043010752688172,0.0063795853269537,0.1035710312604294,0.0594594594594594,0.0168067226890756,0.0150006818491749,0.0730337078651685,0.2517006802721088,0.0114285714285714,0.1717333333333333,0.2200434437110749,0.0228571428571428,0.1017568365055171,0.0014009962640099,1
TCGA.B0.4699.01A,0.563457330415755,0.0015267175572519,0.4232277526395174,0.0042553191489361,0.1764705882352941,0.0,0.0058259081562714,0.0061728395061728,0.0076899879372738,0.4239644970414201,0.0085542168674698,0.2255489021956088,0.036734693877551,0.0076374745417515,0.8308189655172413,0.0033852403520649,0.0241935483870967,0.0063795853269537,0.1365001668706196,0.1675675675675675,0.4890756302521008,0.0067503068321287,0.1011235955056179,0.2925170068027211,0.0457142857142857,0.3453333333333333,0.0830421766997904,0.04,0.4040235716681455,0.9176525529265256,1
TCGA.B0.5119.01A,0.3796498905908096,0.0045801526717557,0.3460030165912519,0.0127659574468085,0.2058823529411764,0.004885993485342,0.0044551062371487,0.0324074074074074,0.0328709288299155,0.229585798816568,0.0404819277108433,0.674428919937902,0.0897959183673469,0.320264765784114,0.2165948275862069,0.0318212593094109,0.0591397849462365,0.0047846889952153,0.3676715986205362,0.0729729729729729,0.0319327731092437,0.0382517387153961,0.0449438202247191,0.2494331065759637,0.0285714285714285,0.1613333333333333,0.2627669711449523,0.0228571428571428,0.2050378496796681,0.0021793275217932,1
TCGA.B0.4822.01A,0.049234135667396,0.0030534351145038,0.1788838612368024,0.0042553191489361,0.1176470588235294,0.001628664495114,0.0013708019191226,0.015432098765432,0.0383494169682348,0.1236686390532544,0.0401204819277108,0.0603237968507429,0.163265306122449,0.0025458248472505,0.0258620689655172,0.0067704807041299,0.0806451612903225,0.0015948963317384,0.1900100122371787,0.1243243243243243,0.1243697478991596,0.0417291695077048,0.0393258426966292,0.4501133786848073,0.0285714285714285,0.0301333333333333,0.2232068998013968,0.0171428571428571,0.5375822057680959,0.0029576587795765,1
TCGA.B0.5700.01A,0.2286652078774617,0.0030534351145038,0.289894419306184,0.0042553191489361,0.088235294117647,0.003257328990228,0.001028101439342,0.0462962962962962,0.0219642139123441,0.3754437869822485,0.0233734939759036,0.2286538035041029,0.1673469387755102,0.3721995926680244,0.0905172413793103,0.0101557210561949,0.0564516129032258,0.0015948963317384,0.1814439870953387,0.0891891891891892,0.0672268907563025,0.0233874267012136,0.0786516853932584,0.4331065759637188,0.0114285714285714,0.0325333333333333,0.259390601312619,0.0171428571428571,0.1950712626890892,0.0012453300124533,1
TCGA.B0.4718.01A,0.0415754923413566,0.0137404580152671,0.2214177978883861,0.0127659574468085,0.2647058823529412,0.013029315960912,0.0137080191912268,0.0046296296296296,0.0127161238439887,0.1452662721893491,0.0110843373493975,0.2062541583499667,0.2285714285714286,0.2484725050916496,0.0420258620689655,0.0020311442112389,0.1155913978494623,0.0063795853269537,0.1347202135943931,0.0621621621621621,0.0504201680672268,0.0128187644892949,0.1067415730337078,0.3140589569160998,0.0171428571428571,0.0272,0.2697605476653368,0.0057142857142857,0.3994765153670124,0.0018679950186799,1
TCGA.CZ.5987.01A,0.6684901531728665,0.0015267175572519,0.2941176470588235,0.0127659574468085,0.1470588235294117,0.003257328990228,0.0037697052775873,0.0185185185185185,0.0092480900683554,0.2494082840236686,0.0119277108433734,0.2747837658017298,0.0857142857142857,0.1563136456211812,0.3329741379310345,0.0054163845633039,0.0591397849462365,0.0031897926634768,0.3281788853042607,0.1702702702702702,0.1176470588235294,0.0110459566343924,0.0674157303370786,0.4002267573696145,0.0228571428571428,0.0024,0.1477028003392658,0.0114285714285714,0.5640154200826197,0.0037359900373599,1
TCGA.BP.5200.01A,0.1586433260393873,0.0030534351145038,0.4289592760180996,0.0085106382978723,0.0588235294117647,0.004885993485342,0.001028101439342,0.0524691358024691,0.0376960193003618,0.2642011834319526,0.0419277108433734,0.1363938789088489,0.0938775510204081,0.1374745417515274,0.1616379310344827,0.0135409614082599,0.032258064516129,0.0031897926634768,0.1768828568250083,0.1837837837837838,0.0336134453781512,0.0398199918178099,0.0730337078651685,0.4580498866213152,0.0171428571428571,0.0434666666666666,0.2003343792866342,0.0114285714285714,0.2992289958690142,0.0018679950186799,1
TCGA.CW.6090.01A,0.0175054704595186,0.0030534351145038,0.3357466063348416,0.0042553191489361,0.1470588235294117,0.001628664495114,0.0044551062371487,0.007716049382716,0.0382991556091676,0.2869822485207101,0.0559036144578313,0.1031270791749833,0.0408163265306122,0.0361507128309572,0.0107758620689655,0.5138794854434665,0.1854838709677419,0.0015948963317384,0.4032706641450662,0.1567567567567567,0.2386554621848739,0.0512068730396836,0.0842696629213483,0.3514739229024943,0.0514285714285714,0.0474666666666666,0.0940531912046845,0.0457142857142857,0.6941011390991648,0.0021793275217932,1
TCGA.B4.5377.01A,0.5339168490153173,0.0030534351145038,0.652790346907994,0.0042553191489361,0.1176470588235294,0.001628664495114,0.003084304318026,0.0308641975308641,0.0233715319662243,0.4671597633136095,0.0287951807228915,0.192725659791528,0.2530612244897959,0.5580448065173116,0.2941810344827586,0.0047393364928909,0.0779569892473118,0.0015948963317384,0.224385359884303,0.227027027027027,0.0470588235294117,0.0254329742261011,0.0393258426966292,0.2653061224489796,0.0285714285714285,0.0152,0.1954152574220218,0.0285714285714285,0.2722332372408581,0.0032689912826899,1
TCGA.B0.5120.01A,0.1969365426695842,0.0030534351145038,0.2965309200603318,0.0127659574468085,0.088235294117647,0.003257328990228,0.0013708019191226,0.0108024691358024,0.0554885404101326,0.2292899408284023,0.0804819277108433,0.5023286759813705,0.0040816326530612,0.1242362525458248,0.1724137931034483,0.0223425863236289,0.0672043010752688,0.0015948963317384,0.4657915229725219,0.1135135135135135,0.0638655462184874,0.0687303968362198,0.1235955056179775,0.2630385487528345,0.0285714285714285,0.0861333333333333,0.1752373173799277,0.0171428571428571,0.4391730386308732,0.0035803237858032,1
TCGA.B0.5113.01A,0.2461706783369802,0.0061068702290076,0.2811463046757164,0.0042553191489361,0.5,0.003257328990228,0.003084304318026,0.0108024691358024,0.0243767591475673,0.151775147928994,0.0356626506024096,0.6637835440230649,0.1551020408163265,0.1237270875763747,0.209051724137931,0.0284360189573459,0.0376344086021505,0.0063795853269537,0.2754477694960507,0.0702702702702702,0.0789915966386554,0.0315696168007636,0.0561797752808988,0.2902494331065759,0.0114285714285714,0.1088,0.1328255980491051,0.0114285714285714,0.3938425809957671,0.0087173100871731,1
TCGA.CZ.5984.01A,0.5021881838074399,0.0274809160305343,0.2105580693815988,0.0297872340425531,0.1764705882352941,0.022801302931596,0.0294722412611377,0.0478395061728395,0.0105046240450341,0.1047337278106508,0.0165060240963855,0.1306276336216456,0.0408163265306122,0.1135437881873727,0.3006465517241379,0.0013540961408259,0.0295698924731182,0.0271132376395534,0.3615530092335076,0.1648648648648648,0.0957983193277311,0.0117278058093549,0.0674157303370786,0.2857142857142857,0.0171428571428571,0.2832,0.0891899155674849,0.0171428571428571,0.607883262502282,0.0046699875466998,1
TCGA.CJ.6027.01A,0.7954048140043763,0.0015267175572519,0.1046757164404223,0.0085106382978723,0.1176470588235294,0.0,0.0013708019191226,0.0169753086419753,0.021260554885404,0.0636094674556213,0.0236144578313253,0.0800620980261698,0.1836734693877551,0.0137474541751527,0.4051724137931034,0.0135409614082599,0.1182795698924731,0.0031897926634768,0.289909889865391,0.1405405405405405,0.1815126050420168,0.0252966043911086,0.0617977528089887,0.2653061224489796,0.0514285714285714,0.0232,0.0906407540171471,0.0514285714285714,0.7139536463485567,0.0043586550435865,1
TCGA.B0.5693.01A,0.1881838074398249,0.0015267175572519,0.3638009049773756,0.0042553191489361,0.1176470588235294,0.001628664495114,0.0013708019191226,0.0185185185185185,0.0379473260956976,0.2843195266272189,0.0434939759036144,0.1641162120204036,0.2326530612244898,0.5509164969450101,0.0721982758620689,0.0203114421123899,0.0994623655913978,0.0015948963317384,0.1986872844587829,0.0513513513513513,0.0218487394957983,0.0410473203327424,0.0168539325842696,0.3673469387755102,0.0171428571428571,0.2429333333333333,0.2197234913665222,0.0171428571428571,0.1440962566390843,0.0017123287671232,1
TCGA.DV.5566.01A,0.5021881838074399,0.0076335877862595,0.6331825037707391,0.0170212765957446,0.1470588235294117,0.006514657980456,0.0065113091158327,0.0262345679012345,0.0318154402895054,0.4852071005917159,0.0362650602409638,0.2399645154136171,0.0489795918367347,0.5249490835030549,0.240301724137931,0.0108327691266079,0.1102150537634408,0.0079744816586921,0.3092668817443542,0.0648648648648648,0.0756302521008403,0.0345015682531024,0.1910112359550561,0.4909297052154195,0.0114285714285714,0.0205333333333333,0.1458982691159891,0.0228571428571428,0.2816330343003435,0.0046699875466998,1
TCGA.BP.4801.01A,0.2592997811816192,0.0045801526717557,0.4377073906485672,0.0,0.2352941176470588,0.00814332247557,0.0047978067169294,0.0231481481481481,0.0641334941696823,0.2346153846153846,0.0972289156626506,0.461521401641162,0.0938775510204081,0.105397148676171,0.1573275862068965,0.0467163168584969,0.0591397849462365,0.0063795853269537,0.4825898320169095,0.1432432432432432,0.0621848739495798,0.0822991954179735,0.0505617977528089,0.2687074829931973,0.04,0.124,0.1612257316146657,0.0457142857142857,0.3301201085179823,0.0048256537982565,1
TCGA.B0.5115.01A,0.1542669584245076,0.0030534351145038,0.5067873303167422,0.0085106382978723,0.3529411764705882,0.003257328990228,0.0037697052775873,0.0123456790123456,0.0466425412143144,0.2094674556213017,0.0662650602409638,0.5373697050343756,0.036734693877551,0.3441955193482688,0.115301724137931,0.0094786729857819,0.086021505376344,0.0015948963317384,0.3415285348759595,0.054054054054054,0.053781512605042,0.0604800218191736,0.0337078651685393,0.191609977324263,0.0,0.0514666666666666,0.2409031731128338,0.0114285714285714,0.2009875306215159,0.0245952677459526,1
TCGA.B0.5102.01A,0.1028446389496717,0.0015267175572519,0.1969834087481146,0.0127659574468085,0.2941176470588235,0.0,0.0006854009595613,0.0092592592592592,0.0145255327704061,0.1346153846153846,0.0206024096385542,0.5934797072521624,0.2408163265306122,0.4669042769857433,0.1228448275862068,0.0040622884224779,0.1666666666666666,0.0031897926634768,0.4314161753253977,0.1162162162162162,0.042016806722689,0.0162280103641074,0.1348314606741573,0.3242630385487528,0.0057142857142857,0.0490666666666666,0.1681111060694378,0.0,0.4268076777746171,0.0028019925280199,1
TCGA.CW.6087.01A,0.4420131291028446,0.0015267175572519,0.1607843137254901,0.0042553191489361,0.2647058823529412,0.001628664495114,0.0017135023989033,0.0061728395061728,0.0395556895858464,0.1109467455621301,0.0524096385542168,0.0412508316699933,0.0040816326530612,0.0249490835030549,0.3890086206896552,0.0020311442112389,0.021505376344086,0.0015948963317384,0.5584603404160641,0.4324324324324324,0.1310924369747899,0.0461611891449611,0.0449438202247191,0.6145124716553287,0.0114285714285714,0.0442666666666666,0.0041489093115439,0.0114285714285714,0.961059196644264,0.0372042341220423,1
TCGA.CJ.4905.01A,0.0984682713347921,0.0,0.5001508295625943,0.0042553191489361,0.1176470588235294,0.0,0.0003427004797806,0.0061728395061728,0.1117310012062726,0.2437869822485207,0.1255421686746987,0.084719449988911,0.0163265306122449,0.1395112016293279,0.0926724137931034,0.0142180094786729,0.0887096774193548,0.0015948963317384,0.187340082322839,0.0621621621621621,0.053781512605042,0.1189826810309559,0.0505617977528089,0.3594104308390022,0.0285714285714285,0.0938666666666666,0.1808882575162623,0.0342857142857142,0.1737030700059863,0.0012453300124533,1
TCGA.CZ.5460.01A,0.1892778993435448,0.0045801526717557,0.3372549019607843,0.0170212765957446,0.2647058823529412,0.004885993485342,0.0034270047978067,0.0030864197530864,0.010806192199437,0.2665680473372781,0.0109638554216867,0.1401641162120204,0.3959183673469388,0.1461303462321792,0.0948275862068965,0.0033852403520649,0.064516129032258,0.0031897926634768,0.3676715986205362,0.1378378378378378,0.0285714285714285,0.0105004772944224,0.0449438202247191,0.5068027210884354,0.0285714285714285,0.0202666666666666,0.2107659891821203,0.0114285714285714,0.3420630304368315,0.0034246575342465,1
TCGA.AK.3431.01A,0.1312910284463894,0.0015267175572519,0.3707390648567119,0.0042553191489361,0.1176470588235294,0.001628664495114,0.0013708019191226,0.007716049382716,0.1043425814234016,0.1976331360946745,0.13,0.1483699268130405,0.0081632653061224,0.1089613034623217,0.1346982758620689,0.0792146242383209,0.1182795698924731,0.0,0.2251640894426521,0.0621621621621621,0.0319327731092437,0.1206191190508659,0.1348314606741573,0.3106575963718821,0.0457142857142857,0.0112,0.3072577989838313,0.0457142857142857,0.3809040617822253,0.0018679950186799,1
TCGA.B0.4703.01A,0.1411378555798687,0.0015267175572519,0.8600301659125189,0.0,0.088235294117647,0.003257328990228,0.0003427004797806,0.0138888888888888,0.1428427824688379,0.2736686390532544,0.1812048192771084,0.0709691727655799,0.0,0.0213849287169042,0.1422413793103448,0.1191604603926878,0.1397849462365591,0.0015948963317384,0.2135943931471798,0.1081081081081081,0.1428571428571428,0.1663030137733533,0.0168539325842696,0.3174603174603175,0.0285714285714285,0.1437333333333333,0.0719974217658344,0.04,0.6975952822698769,0.0049813200498132,1
TCGA.CJ.5684.01A,0.1969365426695842,0.0167938931297709,0.2180995475113122,0.0212765957446808,0.0294117647058823,0.017915309446254,0.0126799177518848,0.0879629629629629,0.0173401688781664,0.2076923076923077,0.0243373493975903,0.1583499667332002,0.1020408163265306,0.160386965376782,0.1045258620689655,0.0060934326337169,0.0456989247311828,0.0223285486443381,0.463010345978418,0.0972972972972973,0.0201680672268907,0.0206600300013636,0.0617977528089887,0.3287981859410431,0.0457142857142857,0.2933333333333333,0.2459025739293522,0.04,0.244061442575901,0.0028019925280199,1
TCGA.CZ.5466.01A,0.412472647702407,0.0091603053435114,0.2892911010558069,0.0382978723404255,0.4411764705882353,0.009771986970684,0.0071967100753941,0.0092592592592592,0.0656915963007639,0.1559171597633136,0.0746987951807229,0.2024839210467953,0.0326530612244898,0.0193482688391038,0.2801724137931035,0.0108327691266079,0.0913978494623656,0.0143540669856459,0.343308488152186,0.1189189189189189,0.0957983193277311,0.0735715259784535,0.0337078651685393,0.5215419501133787,0.0285714285714285,0.3608,0.1308651627743009,0.0171428571428571,0.3682945779219401,0.0087173100871731,1
TCGA.BP.5201.01A,0.4048140043763676,0.0030534351145038,0.5354449472096531,0.0042553191489361,0.088235294117647,0.001628664495114,0.001028101439342,0.0138888888888888,0.0258845999195818,0.2547337278106509,0.0254216867469879,0.1831891772011532,0.2040816326530612,0.2387983706720977,0.3534482758620689,0.0027081922816519,0.0887096774193548,0.0015948963317384,0.1537434642340638,0.1405405405405405,0.0605042016806722,0.0253647893086049,0.0786516853932584,0.3968253968253968,0.0057142857142857,0.0189333333333333,0.1238215573418592,0.0114285714285714,0.2638396515197188,0.0026463262764632,1
TCGA.B0.4710.01A,0.2024070021881838,0.0015267175572519,0.1538461538461538,0.0,0.2941176470588235,0.001628664495114,0.001028101439342,0.0138888888888888,0.0364394853236831,0.1032544378698225,0.0425301204819277,0.2244400088711465,0.1224489795918367,0.1369653767820773,0.0915948275862068,0.0216655382532159,0.0725806451612903,0.0031897926634768,0.3967070864389809,0.1459459459459459,0.026890756302521,0.0403654711577799,0.2359550561797752,0.5294784580498866,0.0171428571428571,0.2759999999999999,0.2929250974109456,0.0057142857142857,0.189184714078892,0.0045143212951432,1
TCGA.BP.5178.01A,0.2133479212253829,0.0213740458015267,0.1227752639517345,0.0382978723404255,0.2647058823529412,0.017915309446254,0.0150788211103495,0.0123456790123456,0.0121129875351829,0.0849112426035502,0.0137349397590361,0.0745176314038589,0.0,0.0320773930753564,0.1109913793103448,0.0047393364928909,0.0672043010752688,0.0175438596491228,0.1713205028368005,0.1297297297297297,0.1915966386554621,0.0110459566343924,0.0730337078651685,0.409297052154195,0.0285714285714285,0.1738666666666666,0.0710875936442339,0.0171428571428571,0.6603781996034593,0.0026463262764632,1
TCGA.B4.5838.01A,0.2286652078774617,0.0106870229007633,0.3306184012066365,0.0170212765957446,0.0588235294117647,0.013029315960912,0.0102810143934201,0.0,0.0895154804985926,0.1491124260355029,0.1171084337349397,0.1423819028609447,0.4285714285714286,0.1573319755600814,0.1174568965517241,0.0162491536899119,0.1720430107526881,0.0079744816586921,0.323395260874402,0.0945945945945946,0.0168067226890756,0.1025501159143597,0.0337078651685393,0.3480725623582766,0.1085714285714285,0.0170666666666666,0.1210059767097962,0.1085714285714285,0.4931836611657616,0.0087173100871731,1
TCGA.MW.A4EC.01A,0.5010940919037199,0.0091603053435114,0.3188536953242836,0.0127659574468085,0.0588235294117647,0.009771986970684,0.0085675119945167,0.0262345679012345,0.0197024527543224,0.3917159763313609,0.0512048192771084,0.2519405633178088,0.2040816326530612,0.430244399185336,0.4127155172413793,0.0020311442112389,0.0564516129032258,0.0079744816586921,0.7847369006563578,0.2108108108108108,0.0302521008403361,0.0374335197054411,0.0730337078651685,0.2585034013605442,0.0114285714285714,0.1864,0.0831724845637537,0.0057142857142857,0.4806357387586664,0.0029576587795765,1
TCGA.AK.3453.01A,0.1586433260393873,0.0061068702290076,0.1930618401206636,0.0085106382978723,0.2352941176470588,0.003257328990228,0.0027416038382453,0.0030864197530864,0.0190490550864495,0.058284023668639,0.0189156626506024,0.3524062985140829,0.0285714285714285,0.1176171079429735,0.1756465517241379,0.0040622884224779,0.021505376344086,0.0031897926634768,0.1129157859606185,0.081081081081081,0.0252100840336134,0.0180008182190099,0.2134831460674157,0.0850340136054421,0.0057142857142857,0.0722666666666666,0.2682724783973994,0.0057142857142857,0.062877594602971,0.0003113325031133,1
TCGA.B0.4701.01A,0.1466083150984682,0.0030534351145038,0.5613876319758673,0.0042553191489361,0.2647058823529412,0.003257328990228,0.001028101439342,0.0138888888888888,0.0362887012464817,0.2686390532544379,0.0408433734939759,0.2710135284985584,0.0775510204081632,0.1379837067209776,0.1260775862068965,0.0101557210561949,0.1155913978494623,0.0015948963317384,0.2073645566803871,0.0756756756756756,0.0588235294117647,0.0385926633028774,0.1011235955056179,0.3287981859410431,0.0171428571428571,0.1613333333333333,0.1597551142927948,0.04,0.3531440920110216,0.0034246575342465,1
TCGA.B8.5550.01A,0.087527352297593,0.0030534351145038,0.5408748114630468,0.0085106382978723,0.088235294117647,0.0,0.0017135023989033,0.0648148148148148,0.2158222758343385,0.3440828402366864,0.2654216867469879,0.1108893324462186,0.073469387755102,0.135437881873727,0.0571120689655172,0.0277589708869329,0.1478494623655914,0.0031897926634768,0.2263878073200578,0.0675675675675675,0.0386554621848739,0.2481249147688531,0.0617977528089887,0.3344671201814059,0.0571428571428571,0.0093333333333333,0.1466708085951998,0.0742857142857142,0.4573697550703286,0.0040473225404732,1
TCGA.CJ.5689.01A,0.1181619256017505,0.0,0.1529411764705882,0.0,0.1470588235294117,0.001628664495114,0.0013708019191226,0.037037037037037,0.0392038600723763,0.2263313609467455,0.0509638554216867,0.2153470836105566,0.0326530612244898,0.1048879837067209,0.0872844827586206,0.7494922139471902,0.0698924731182795,0.0031897926634768,0.3257314495494493,0.1864864864864865,0.053781512605042,0.0477294422473748,0.0730337078651685,0.3798185941043084,0.0514285714285714,0.0301333333333333,0.1678260576170182,0.0342857142857142,0.4067768545918475,0.0031133250311332,1
TCGA.B8.5553.01A,0.3708971553610503,0.0106870229007633,0.653393665158371,0.0212765957446808,0.2058823529411764,0.006514657980456,0.0034270047978067,0.0046296296296296,0.0342279855247285,0.3343195266272189,0.0379518072289156,0.1893989798181414,0.0693877551020408,0.1812627291242362,0.1842672413793103,0.0067704807041299,0.0967741935483871,0.0063795853269537,0.2776727110913338,0.1513513513513513,0.0823529411764705,0.0370244102004636,0.1011235955056179,0.4002267573696145,0.0228571428571428,0.0034666666666666,0.1698132525424577,0.0114285714285714,0.2153377176409651,0.0015566625155666,1
TCGA.CJ.4912.01A,0.2483588621444201,0.0,0.1607843137254901,0.0085106382978723,0.2058823529411764,0.003257328990228,0.0013708019191226,0.007716049382716,0.018898271009248,0.0875739644970414,0.0189156626506024,0.1239742736748724,0.1836734693877551,0.0005091649694501,0.1853448275862069,0.0013540961408259,0.2473118279569892,0.0047846889952153,0.4622316164200689,0.0945945945945946,0.0521008403361344,0.0187508523114687,0.0112359550561797,1.0,0.0171428571428571,0.3957333333333333,0.1263683780044979,0.0114285714285714,0.5881071763671949,0.0031133250311332,1
TCGA.CZ.5469.01A,0.1980306345733041,0.0015267175572519,0.3450980392156863,0.0085106382978723,0.1176470588235294,0.001628664495114,0.001028101439342,0.0169753086419753,0.013168476075593,0.2236686390532544,0.0167469879518072,0.2838766910623198,0.0163265306122449,0.030040733197556,0.1454741379310345,0.0020311442112389,0.0725806451612903,0.0015948963317384,0.2548670597396818,0.0918918918918919,0.1058823529411764,0.0149324969316787,0.0168539325842696,0.2619047619047619,0.04,0.0594666666666666,0.0379149345610195,0.0571428571428571,0.778162242025669,0.0035803237858032,1
