,CLDN10,ADH1C,WNK4,KCNJ1,TEK,CLDN19,TMEM178A,AQP6,FLRT1,MTURN,PEBP1,ATP1A1,PAQR7,MAP6,HSPA2,CLDN14,PTGER1,IRX2,HS6ST2,JPH4,WNT9B,AIF1L,TMEM45B,ACPP,ABCA4,ERVMER34-1,KCNJ10,DUSP9,AFAP1L2,SLC12A1,label
TCGA.CW.5589.01A,0.0849332759362892,0.002740881298756,0.0217026781008958,0.0148536478811708,0.2914430951708557,0.0051125524608927,0.0353604041189042,0.0052653314061532,0.0041879944160074,0.038195482300696,0.1725277655477766,0.0538175059233639,0.1713946822180488,0.0870588235294117,0.0160979923020909,0.0081208380704888,0.0034532374100719,0.0190069821567106,0.0209697104182847,0.318744053282588,0.0137917249650209,0.0230094851528859,0.0160917572541299,0.0188802083333333,0.0020444829936187,0.0142063001852995,0.0154137604408852,0.0094390715667311,0.0588627588627588,0.0041991009286968,1
TCGA.B8.5546.01A,0.014162720619888,0.0025827535315201,0.0125041920183969,0.0099388379204892,0.0406664783959333,0.0215185043876383,0.01301729162619,0.0109436299814164,0.4844113541181945,0.2317562662795166,0.3292178518054582,0.0244412520311918,0.0978550953840071,0.1299999999999999,0.0235228336627483,0.3764820529478642,0.0015827338129496,0.0901861908456167,0.1512260068789526,0.0580399619410085,0.002198680791525,0.0509180402402422,0.0103569288710091,0.0049913194444444,0.0070008054023914,0.0137945233683343,0.0547662102815809,0.0158994197292069,0.0142857142857142,0.009221134043488,1
TCGA.DV.5575.01A,0.0630650021523891,0.0003689647902171,0.0215589517558568,0.0035556526382214,0.272239480372776,0.0008012209080503,0.0040800466291043,0.0005506228921467,0.0018613308515588,0.0177420043554378,0.1377270387756494,0.0418686511070562,0.1669467233369576,0.0558823529411764,0.0132372828461458,0.0032483352281955,0.0008633093525179,0.0054305663304887,0.0016642627316098,0.2530922930542341,0.0061962822306616,0.0275461491069987,0.0118976290336386,0.0027126736111111,0.0006505173161514,0.008235536339304,0.0017652630672522,0.0004255319148936,0.0515970515970516,0.0003134298239211,1
TCGA.CJ.5675.01A,0.1145071028842014,0.0011068943706514,0.0059406889282805,0.0032765399737876,0.043829426715617,0.0023273559710034,0.0068000777151738,0.0008603482689792,0.0018613308515588,0.0300610615312353,0.2858657703970582,0.0499854752761967,0.1795986952653948,0.03,0.0129772183501508,0.0100698392074062,0.0005755395683453,0.0048487199379363,0.0038832797070897,0.0941960038058991,0.0017989206476114,0.11771605161979,0.0087306342549002,0.0108506944444444,0.0002168391053838,0.0018529956763434,0.0086971497459743,0.0030947775628626,0.0238680238680238,0.0019034779260963,1
TCGA.B8.A54K.01A,0.1039173482565647,0.0021083702298123,0.0047429693862885,0.1258069996602106,0.1390002824060999,0.0973292636398321,0.2582086652418885,0.0,0.0041879944160074,0.161791707587856,0.1137224747459088,0.1188587652169176,0.1472768607294652,0.1285294117647058,0.0704384687402475,0.0461263602403768,0.0010071942446043,0.0096974398758727,0.0028847220681238,0.0618458610846812,0.0093943633819708,0.1440497879925015,0.0784045193871437,0.0006510416666666,0.0159841397682919,0.0494132180358245,0.0051235684147076,3.868471953578336e-05,0.0412776412776412,0.0002590447403183,1
TCGA.B0.5703.01A,0.076194575979337,0.0,0.0257270157619891,0.000242706664725,0.0653487715334651,0.0005723006486074,0.0044686224985428,0.0005162089613875,0.0107026523964634,0.0148810794653913,0.1458009066048207,0.0374647094601341,0.0521893842048037,0.0302941176470588,0.0084650993446374,0.0019490011369173,0.0004316546762589,0.0065942591155934,0.0008876067901919,0.1056137012369172,0.0007995202878273,0.0009126041505368,0.0057348283831207,0.0001085069444444,0.0003097701505482,0.0018529956763434,0.0001291655902867,0.0005802707930367,0.0546507546507546,0.0002275586392852,1
TCGA.3Z.A93Z.01A,0.0588032716315109,0.0078009698503057,0.0077133138504287,0.0057400126207465,0.0835922055916407,0.0087752766119801,0.0170973382552943,0.0021680776378277,0.0037226617031177,0.041696912763141,0.0807448794190784,0.0137338072024474,0.0742314915488781,0.0341176470588235,0.0029907417039425,0.0029235017053759,0.0024460431654676,0.0133824670287044,0.0012204593365139,0.0542340627973358,0.0059964021587047,0.0214840854355625,0.009500984336215,0.0106336805555555,0.0013320116473576,0.003088326127239,0.0037027469215534,0.0014313346228239,0.0307827307827307,0.0012336826859361,1
TCGA.B8.5545.01A,0.0259578131726216,0.0007906388361796,0.0386144780338236,0.0005096839959225,0.2935329003106467,0.0003052270125906,0.0975325432290654,0.0005162089613875,0.0037226617031177,0.0343951492377983,0.072813637519301,0.0406692266492369,0.1286942769595729,0.1438235294117646,0.0275148236762717,0.0058470034107519,0.0028776978417266,0.0050426687354538,0.0004438033950959,0.1436726926736441,0.0099940035978412,0.0291110840221792,0.006419584010956,0.0085720486111111,0.0021993680688928,0.0234712785670166,0.0006888831481959,0.0036363636363636,0.0645489645489645,1.5743050516586734e-05,1
TCGA.BP.5195.01A,0.053852776582006,0.0004743833017077,0.0232836678963253,0.0002791126644337,0.29759954815024,7.630675314765356e-05,0.0149601709733825,3.441393075917131e-05,0.0009306654257794,0.0462445023271702,0.1418817941101692,0.043123678023185,0.1381832559059009,0.0661764705882353,0.029894413814626,0.0060094201721617,0.0007194244604316,0.0077579519006982,0.0004438033950959,0.1741198858230257,0.0127923246052368,0.0379142547450473,0.0345801592056834,0.0054253472222222,0.0014249426925221,0.0035001029442042,0.0001722207870489,0.0015087040618955,0.1016497016497016,8.587118463592764e-06,1
TCGA.DV.5567.01A,0.2017649591046061,0.0002635462787265,0.006323959181718,0.1490218921411582,0.1949166902005083,0.1561999236932468,0.3196036526131727,3.441393075917131e-05,0.0046533271288971,0.2626072846833767,0.1512144907944264,0.2272608640395072,0.1952159731145596,0.1052941176470588,0.1129460106106314,0.1013480591197011,0.0,0.0071761055081458,0.0134250527016531,0.0627973358705994,0.002198680791525,0.2171174228322357,0.1645981340409141,0.005859375,0.0739421349358775,0.2069178505250154,0.0003444415740979,0.0,0.0701649701649701,0.0061626886840384,1
TCGA.B0.4844.01A,0.081145071028842,0.0002108370229812,0.0038327025343745,0.0005218193291587,0.0077944083592205,0.0010682945440671,0.0139887312997862,0.0001376557230366,0.0069799906933457,0.0015799137452495,0.096489541798699,0.0237138810969797,0.2404863101709993,0.0058823529411764,0.011403828149381,0.0058470034107519,0.0028776978417266,0.0009697439875872,0.0003328525463219,0.0123691722169362,0.0015990405756546,0.0061938476642934,0.0361208593683129,0.0021701388888888,0.0004646552258224,0.0008235536339304,0.0012486007061052,0.0019342359767891,0.0113724113724113,1.431186410598794e-06,1
TCGA.DV.A4W0.01A,0.051614291863969,0.0,0.0066593206534757,0.0016625406533663,0.1209262920079073,0.0001907668828691,0.027588886730134,0.0001032417922775,0.0037226617031177,0.0176352534267048,0.2277612069874303,0.0442788474631662,0.0241178214885835,0.0347058823529411,0.0117289087693748,0.0175410102322559,0.0014388489208633,0.0393716058960434,0.0003328525463219,0.0523311132254995,0.0041974815110933,0.0129939016957305,0.0069331507318325,0.0007595486111111,0.0006195403010965,0.0004117768169652,0.0001291655902867,0.0001934235976789,0.0205686205686205,0.0001402562682386,1
TCGA.BP.5190.01A,0.2040034438226431,0.0003689647902171,0.0187323336367556,4.854133294500267e-05,0.0580062129341993,3.815337657382678e-05,0.0087429570623664,0.0003441393075917,0.0023266635644485,0.0222041931764806,0.2184037057937133,0.0425755966484199,0.2128101215775427,0.0302941176470588,0.0063325704774784,0.0032483352281955,0.0001438848920863,0.0,0.0,0.049476688867745,0.0059964021587047,0.0667288247832977,0.1009158606522297,0.0007595486111111,6.195403010965862e-05,0.0006176652254478,0.0002152759838112,0.0001160541586073,0.0248157248157248,1.431186410598794e-06,1
TCGA.B8.A54J.01A,0.0844167025398192,0.0039531941808981,0.0088152158290614,0.0009465559924275,0.3207568483479243,0.0040442579168256,0.0295317660773266,0.0001720696537958,0.0046533271288971,0.0160553396814552,0.222713489312357,0.0316355292900133,0.0974597212612434,0.0797058823529411,0.0087511702902319,0.0012993340912782,0.0001438848920863,0.0060124127230411,0.0004438033950959,0.1341579448144624,0.0149910053967619,0.0206966760782401,0.0065907729179149,0.0013020833333333,0.0013629886624124,0.0012353304508956,0.0002583311805734,0.0,0.0979641979641979,1.5743050516586734e-05,1
TCGA.CW.6093.01A,0.06874730951356,0.0002635462787265,0.0373209409284721,7.281199941750401e-05,0.370629765602937,7.630675314765356e-05,0.0060229259762968,0.0,0.0060493252675663,0.0268371834834963,0.1526655545978258,0.0566067067912161,0.126322032222991,0.0558823529411764,0.0062415479038801,0.0032483352281955,0.0002877697841726,0.0060124127230411,0.0002219016975479,0.1246431969552806,0.0041974815110933,0.0164334639093062,0.0017974835230677,0.0028211805555555,0.0019205749333994,0.0008235536339304,8.611039352449842e-05,0.0,0.0792909792909793,6.726576129814331e-05,1
TCGA.BP.5182.01A,0.101248385708136,0.0015812776723592,0.0086235807023427,0.0023785253143051,0.121039254447896,0.0001144601297214,0.0227316883621527,0.0001032417922775,0.0027919962773382,0.0374482257995644,0.1371999429496282,0.0325898490336519,0.1519225066719383,0.0858823529411764,0.0180614792468532,0.009420172161767,0.0076258992805755,0.0029092319627618,0.0055475424386996,0.1855375832540438,0.002198680791525,0.0493728729239902,0.0294444919969186,0.0079210069444444,0.0013320116473576,0.0172946263125386,0.0074054938431068,0.0006189555125725,0.0511758511758511,7.442169335113728e-05,1
TCGA.B2.5636.01A,0.0842445114076625,0.0003162555344718,0.0130790973985531,0.0127420998980632,0.5675232985032478,0.0494467760396795,0.1181270643093064,0.0008259343382201,0.0074453234062354,0.1395875144113753,0.068950335170934,0.164652495983006,0.0727488385885143,0.1149999999999999,0.0341464683241443,0.0115315900600942,0.0021582733812949,0.0122187742435996,0.0352823699101298,0.3729781160799239,0.0109934039576254,0.0396472142511209,0.0938971154669177,0.0162760416666666,0.0509571897651942,0.1105620753551575,0.0006888831481959,0.0002321083172147,0.0848367848367848,0.0014827091213803,1
TCGA.CJ.4916.01A,0.1040034438226431,0.0010541851149061,0.0058448713649211,0.00019416533178,0.0992939847500706,0.0011446012972148,0.0237031280357489,0.0005162089613875,0.0139599813866914,0.0440667833810154,0.1836959959320604,0.0354130922229182,0.1466837995453197,0.0405882352941176,0.0074118381358576,0.0040604190352444,0.0007194244604316,0.0001939487975174,0.0002219016975479,0.1284490960989533,0.0093943633819708,0.0427507272829105,0.0077890952666267,0.0045572916666666,0.0004027011957127,0.0006176652254478,0.0057693963661413,0.0002321083172147,0.0707265707265707,1.431186410598794e-05,1
TCGA.B0.5399.01A,0.1140766250538097,0.0012123128821421,0.0244334786566377,0.000533954662395,0.1580909347641909,0.0050743990843189,0.0211773848843986,0.0,0.0041879944160074,0.017955506212904,0.270747421881298,0.0423531868151819,0.1129781555797173,0.0641176470588235,0.0013913450535732,0.0099074224459964,0.0008633093525179,0.002133436772692,0.0017752135803838,0.1408182683158896,0.0011992804317409,0.0178666148316294,0.0055636394761619,0.0041232638888888,0.0003717241806579,0.001029442042413,0.0010333247222939,0.0,0.0412074412074412,0.0008873355745712,1
TCGA.B8.5549.01A,0.0620749031424881,0.0003689647902171,0.023187850332966,0.0003640599970875,0.2969782547303022,0.0005723006486074,0.0050514863027006,0.0002408975153141,0.0004653327128897,0.0343951492377983,0.1376526252472699,0.0385052697513548,0.1136700602945537,0.0247058823529411,0.0169822115884739,0.0097450056845866,0.0,0.0019394879751745,0.0006657050926439,0.1294005708848715,0.011393164101539,0.0171286244716285,0.0307284087991098,0.0024956597222222,0.0008363794064803,0.006176652254478,0.0005166623611469,0.0008123791102514,0.0224991224991225,2.862372821197588e-06,1
TCGA.G6.A8L7.01A,0.0005596211795092,0.0001581277672359,0.0005269965984765,2.4270666472501336e-05,0.0013555492798644,0.0,0.0102972605401204,0.0016862826071993,0.0027919962773382,0.0,0.0138533185333093,0.0305109979393048,0.0708708115053869,0.0085294117647058,0.0203500468116092,0.0055221698879324,0.0512230215827338,0.0005818463925523,0.0005547542438699,0.0019029495718363,0.0,0.0079992883664385,0.0013695112556706,0.0,0.0006814943312062,0.0004117768169652,0.0006027727546714,0.0287814313346228,0.0065637065637065,1.7174236927185528e-05,1
TCGA.CW.5585.01A,0.1208781747739991,0.0002108370229812,0.0025391654290231,0.0001820299985437,0.1575826037842417,0.0001526135062953,0.0033028948902273,0.0001032417922775,0.0074453234062354,0.0653956189418848,0.3352887554957491,0.0578061312490354,0.2924780073144212,0.0658823529411764,0.0089332154374284,0.0103946727302257,0.0,0.0081458494957331,0.0008876067901919,0.0304471931493815,0.0001998800719568,0.0015418727164304,0.0011983223487118,0.0010850694444444,0.0008363794064803,0.0022647724933086,0.0003444415740979,7.736943907156673e-05,0.0504738504738504,4.436677872856261e-05,1
TCGA.EU.5906.01A,0.1922513990529487,0.0011068943706514,0.0199300531787476,0.0001577593320712,0.539960463146004,0.000877527661198,0.0095201088012434,0.000206483584555,0.0051186598417868,0.038195482300696,0.2730232356242364,0.0692920104941129,0.2074725709202332,0.1588235294117646,0.010623634661396,0.0066590872178008,0.0007194244604316,0.0052366175329712,0.0013314101852879,0.2331113225499524,0.0045972416550069,0.0337960049682565,0.0192587520328682,0.0098741319444444,0.0024162071742766,0.0067943174799258,0.0003874967708602,0.000348162475822,0.1222534222534222,5.009152437095779e-05,1
TCGA.A3.A6NL.01A,0.0377098579423159,0.0009487666034155,0.0162410769894121,0.0002791126644337,0.0957356678904264,0.0005723006486074,0.016125898581698,0.0001720696537958,0.003257328990228,0.0223749946624535,0.0846887964231897,0.0206171645923545,0.1148561826628447,0.1105882352941176,0.0094663476542182,0.0125060906285528,0.0002877697841726,0.0025213343677269,0.0006657050926439,0.0428163653663177,0.0007995202878273,0.0095115096844761,0.0083882564409826,0.0035807291666666,0.0026950003097701,0.0012353304508956,0.0003444415740979,0.0005802707930367,0.0954720954720954,1.5743050516586734e-05,1
TCGA.BP.5189.01A,0.0730520878174773,0.0002635462787265,0.0179657931298807,0.0003155186641425,0.2512284665348772,0.0010682945440671,0.01301729162619,6.882786151834262e-05,0.0027919962773382,0.0560442375848669,0.2173991231605906,0.0863086322249153,0.2669763763961649,0.1594117647058823,0.0440419223967544,0.0125060906285528,0.0002877697841726,0.0015515903801396,0.0011095084877399,0.1313035204567079,0.0031980811513092,0.0207592734748473,0.0569203115638106,0.0121527777777777,0.002168391053838,0.0024706609017912,0.0004736071643847,0.0005029013539651,0.0747981747981748,7.1559320529939705e-06,1
TCGA.DV.5565.01A,0.0216530348687042,0.0002108370229812,0.0062760504000383,0.0008858793262462,0.1994351878000564,0.000877527661198,0.0073829415193316,0.0,0.0037226617031177,0.0369998718988855,0.1211390230743949,0.0402607187922692,0.0768014233468419,0.0529411764705882,0.0158509310308956,0.0136430079584213,0.0010071942446043,0.0058184639255236,0.0005547542438699,0.0418648905803996,0.002198680791525,0.0044608881582198,0.0017974835230677,0.0013020833333333,0.0033455176259215,0.0032942145357216,0.0002152759838112,0.0,0.0283257283257283,0.0001545681323446,1
TCGA.B0.5701.01A,0.0346534653465346,0.0002108370229812,0.0049346045130072,0.0,0.0591923185540807,0.0046547119420068,0.0064115018457353,6.882786151834262e-05,0.0004653327128897,0.009394081728511,0.0798457159511599,0.0440814019989651,0.0124542848670554,0.023235294117647,0.0079579735774472,0.0050349196037031,0.0001438848920863,0.0003878975950349,0.0001109508487739,0.0542340627973358,0.0083949630221866,0.0214478448375268,0.0411709321235983,0.0023871527777777,0.0001239080602193,0.006176652254478,0.0019805390510634,0.0007736943907156,0.0076518076518076,4.293559231796382e-06,1
TCGA.B2.5633.01A,0.0433491175204477,0.0,0.0015809897954295,0.0002063006650162,0.2094323637390567,0.0432659290347195,0.0157373227122595,6.882786151834262e-05,0.0023266635644485,0.0412485588624621,0.0644483167039767,0.0182444147898,0.064841356133241,0.2347058823529411,0.0098044314990117,0.0082832548318986,0.0001438848920863,0.0054305663304887,0.0019971152779318,0.0456707897240723,0.0059964021587047,0.0127105661110873,0.0697594795857228,0.0075954861111111,0.0011461495570286,0.006176652254478,0.0008611039352449,0.0005802707930367,0.0528606528606528,4.007321949676624e-05,1
TCGA.BP.5191.01A,0.0292294446835987,0.0017921146953405,0.0027308005557418,0.00019416533178,0.0182434340581756,0.0005723006486074,0.012240139887313,0.0001032417922775,0.0013959981386691,0.0173150006405055,0.1229869590291515,0.0209950343600497,0.1355144805772462,0.0476470588235294,0.0047071673775096,0.0037355855124248,0.0001438848920863,0.0011636927851047,0.0003328525463219,0.0799238820171265,0.0013991605036977,0.0088163491221538,0.0361208593683129,0.0015190972222222,0.000712471346261,0.003088326127239,0.0056832859726168,0.0032495164410058,0.0143208143208143,5.724745642395176e-06,1
TCGA.B0.4693.01A,0.0572535514421007,5.270925574530888e-05,0.0104441144061706,0.004744915295374,0.083309799491669,0.010339565051507,0.012240139887313,3.441393075917131e-05,0.0027919962773382,0.0180836073273837,0.1641624447324523,0.0230875023829624,0.1013146189581891,0.0717647058823529,0.00312077395194,0.0164040929023875,0.0001438848920863,0.0052366175329712,0.0002219016975479,0.0723120837297811,0.0019988007195682,0.0313283497020034,0.0035949670461354,0.0023871527777777,0.00089833343659,0.0022647724933086,0.0012486007061052,0.0001934235976789,0.0359775359775359,0.0002991179598151,1
TCGA.CJ.5686.01A,0.166508824795523,0.000527092557453,0.0014372634503904,0.000728119994175,0.1656029370234397,0.003510110644792,0.0134058674956285,0.0002408975153141,0.0013959981386691,0.0470558093855416,0.2191168354406831,0.0454725982007498,0.1496491054660472,0.0847058823529411,0.0057604285862894,0.0097450056845866,0.0,0.0038789759503491,0.0007766559414179,0.082778306374881,0.0073955626624025,0.1027420954313784,0.0083026619875032,0.0080295138888888,0.0018895979183445,0.0065884290714432,0.0023249806251614,0.0005029013539651,0.0418392418392418,0.0001431186410598,1
TCGA.CZ.5457.01A,0.2138613861386138,0.0002108370229812,0.0319072485986681,9.708266589000534e-05,0.5800621293419939,3.815337657382678e-05,0.0058286380415776,0.0,0.0023266635644485,0.0864255519023015,0.1307507704900751,0.0326863022776582,0.1583473361668478,0.0902941176470588,0.0072688026630604,0.0008120838070488,0.0004316546762589,0.0005818463925523,0.0004438033950959,0.4747859181731684,0.0349790125924445,0.0654505200525818,0.0432251990071043,0.0031467013888888,0.0006195403010965,0.0006176652254478,0.0012486007061052,0.0008123791102514,0.0784134784134784,4.293559231796382e-05,1
TCGA.MM.A564.01A,0.0408092983211364,0.0001581277672359,0.0273559143390983,0.0001334886655987,0.0696978254730302,7.630675314765356e-05,0.0305032057509228,0.0,0.0041879944160074,0.0232503522780648,0.0880498074549953,0.0064317292591483,0.0527824453889492,0.0399999999999999,0.0072688026630604,0.0043852525580639,0.0008633093525179,0.0201706749418153,0.0011095084877399,0.0504281636536631,0.0009994003597841,0.0006885713626794,0.0029102114183,0.0005425347222222,0.0012390806021931,0.0004117768169652,0.0003444415740979,0.0019342359767891,0.0419094419094419,2.576135539077829e-05,1
TCGA.B2.4101.01A,0.0559621179509255,0.0007906388361796,0.0182053370382791,0.0002548419979612,0.1043208133295679,0.0001144601297214,0.0264231591218185,6.882786151834262e-05,0.0055839925546765,0.020901831845937,0.1085755390329962,0.0273961255299254,0.0895522388059701,0.0635294117647058,0.0056694060126911,0.007958421309079,0.0005755395683453,0.0044608223429014,0.0002219016975479,0.0599429115128449,0.0015990405756546,0.01377472185341,0.0072755285457502,0.0048828125,0.0012081035871383,0.0016471072678608,0.0029277533798329,0.000348162475822,0.0736749736749736,0.0001144949128479,1
TCGA.CZ.5459.01A,0.0784761084804132,0.0007906388361796,0.0481483255880803,0.0009708266589,0.1198531488280146,3.815337657382678e-05,0.0056343501068583,0.0,0.0018613308515588,0.0100559374866561,0.0892962340553512,0.025716704340169,0.1195018286053177,0.0611764705882352,0.0105326120877977,0.0032483352281955,0.0001438848920863,0.001745539177657,0.0338400088760679,0.104662226450999,0.006795922446532,0.012358043930194,0.0302148420782333,0.0007595486111111,0.0007434483613159,0.0280008235536339,0.0008180487384827,0.0005029013539651,0.0165672165672165,2.576135539077829e-05,1
TCGA.CW.5591.01A,0.0989668532070598,0.0100674678473539,0.0281224548459732,0.096439493228484,0.1361762214063824,0.0278138115223197,0.1940936467845347,0.054442838461009,0.0544439274080967,0.0738289423117981,0.1391657003243189,0.2208223263160761,0.2820994365918751,0.2691176470588235,0.0253172786851139,0.0302095176222186,0.0604316546762589,0.0830100853374709,0.0817707755464329,0.1151284490960989,0.0137917249650209,0.108389039525314,0.094581871094753,0.0319010416666666,0.003810172851744,0.056413423924233,0.0765951950400413,0.0533462282398452,0.0665847665847665,0.0065118981682245,1
TCGA.T7.A92I.01A,0.1233749461902712,0.000527092557453,0.0025391654290231,0.000533954662395,0.0419090652358091,3.815337657382678e-05,0.1049154847483971,0.0011700736458118,0.009771986970684,0.0667833810154148,0.2448453128778812,0.0020187096598491,0.1245428486705545,0.2820588235294117,0.0867055029647352,0.0055221698879324,0.0004316546762589,0.0019394879751745,0.0003328525463219,0.0418648905803996,0.0005996402158704,0.1118516639376398,0.0005135667208764,0.0031467013888888,0.0006195403010965,0.0016471072678608,0.0013777662963919,0.0026305609284332,0.0028782028782028,0.0162582776244023,1
TCGA.CZ.5467.01A,0.0330606973740852,0.0001581277672359,0.0041201552244526,0.0001577593320712,0.1671279299632872,3.815337657382678e-05,0.0064115018457353,3.441393075917131e-05,0.0027919962773382,0.03791792988599,0.1902815931936426,0.0468501774739689,0.0783829198378966,0.0685294117647058,0.0133673150941433,0.0227383465973688,0.0004316546762589,0.0046547711404189,0.0023299678242538,0.0666032350142721,0.0029982010793523,0.0174020762568074,0.0061628006505178,0.0020616319444444,0.00089833343659,0.0035001029442042,0.0003013863773357,0.0001160541586073,0.0326430326430326,5.724745642395176e-06,1
TCGA.B0.5096.01A,0.0003874300473525,0.0007906388361796,0.0058448713649211,4.854133294500267e-05,0.0203332391979666,0.0016024418161007,0.0033028948902273,0.0001720696537958,0.003257328990228,0.017400401383492,0.0571495897954248,0.0309762429986292,0.0623702678659681,0.023235294117647,0.00312077395194,0.0077960045476693,0.0014388489208633,0.0038789759503491,0.0041051814046377,0.0,0.002198680791525,0.0239451515021727,8.559445347941454e-05,0.0086805555555555,0.0002478161204386,0.0086473131562693,0.0008180487384827,0.0025531914893617,0.0109512109512109,7.1559320529939705e-06,1
TCGA.BP.5181.01A,0.1309083082221265,0.0001581277672359,0.0036410674076558,0.0008616086597737,0.1319401299068059,0.0016787485692483,0.0064115018457353,0.0001376557230366,0.0069799906933457,0.0483368205303386,0.2576382386317832,0.0501432046987481,0.1245428486705545,0.0247058823529411,0.010103505669406,0.0116940068215039,0.0002877697841726,0.0007757951900698,0.0005547542438699,0.0542340627973358,0.0015990405756546,0.0146412016064468,0.0108704955918856,0.0023871527777777,0.0008673564215352,0.002058884084826,0.0004736071643847,3.868471953578336e-05,0.0575640575640575,4.293559231796382e-06,1
TCGA.CZ.5982.01A,0.0383986224709427,0.0,0.1010875293441287,0.0012013979903888,0.2288619034171138,0.0003433803891644,0.0033028948902273,3.441393075917131e-05,0.0018613308515588,0.0287159998291985,0.1667297114615437,0.0705720017792786,0.1122862508648808,0.0535294117647058,0.0034718610215333,0.0008120838070488,0.0,0.0023273855702094,0.0004438033950959,0.0228353948620361,0.0029982010793523,0.0044872449567913,0.004964478301806,0.0023871527777777,0.001270057617248,0.0006176652254478,4.30551967622492e-05,0.0,0.0378027378027378,3.0054914622574675e-05,1
TCGA.BP.4993.01A,0.0551872578562204,0.0002635462787265,0.0111148373496861,6.0676666181253336e-05,0.3739056763626094,0.0004578405188859,0.0165144744511365,0.0001032417922775,0.0055839925546765,0.0257910243819121,0.1461543708646231,0.035163448532549,0.0878718987842245,0.078235294117647,0.0115988765213773,0.0014617508526879,0.0004316546762589,0.0081458494957331,0.0026628203705758,0.247383444338725,0.0065960423745752,0.0306167161405739,0.0098433621501326,0.0008680555555555,0.0014249426925221,0.004117768169652,0.0,0.0008123791102514,0.0805545805545805,7.012813411934091e-05,1
TCGA.B0.4713.01A,0.133017649591046,0.0016339869281045,0.0021558951755856,0.00029124799767,0.0082462581191753,0.0032811903853491,0.041383330095201,0.000206483584555,0.0051186598417868,0.0022631196891412,0.1772716279819671,0.009131285347277,0.055451220717604,0.0141176470588235,0.003796941641527,0.0027610849439662,0.0011510791366906,0.0011636927851047,0.0007766559414179,0.0256898192197906,0.0025984409354387,0.0127863419069802,0.0138663014636651,0.0005425347222222,0.0005575862709869,0.0035001029442042,0.0010763799190562,0.0062282398452611,0.0235521235521235,1.431186410598794e-06,1
TCGA.DV.A4VX.01A,0.1953077916487301,0.0007906388361796,0.0056532362382024,0.0001577593320712,0.0049703473595029,0.0025562762304463,0.0491548474839712,0.00041296716911,0.0013959981386691,0.0083265724411802,0.2198671718518426,0.0225303430558203,0.1076406049224078,0.0097058823529411,0.0009752418599812,0.0043852525580639,0.0001438848920863,0.0029092319627618,0.0001109508487739,0.0019029495718363,0.0029982010793523,0.031493079693075,0.0604296841564666,0.0010850694444444,0.0002478161204386,0.0016471072678608,0.0006888831481959,0.0004642166344294,0.0005265005265005,1.7174236927185528e-05,1
TCGA.DV.5576.01A,0.1546706844597503,0.0045329959940965,0.0651080343026876,0.0756395320615504,0.2329850324767015,0.0736360167874856,0.1694190790751894,0.0093261752357354,0.0218706375058166,0.1609163499722447,0.1315135091559645,0.2749995461023811,0.1798952258574676,0.1752941176470588,0.069580255903464,0.044502192626279,0.0188489208633093,0.0316136539953452,0.0527016531676467,0.1522359657469077,0.0135918448930641,0.0596750865656103,0.0992039715826414,0.0504557291666666,0.2199368068892881,0.0805023677166975,0.038534401102213,0.0243713733075435,0.0687960687960688,0.0197045745011241,1
TCGA.B0.4817.01A,0.0958243650452001,0.000685220324689,0.0350213194078474,0.0002791126644337,0.0013555492798644,0.000648607401755,0.0320575092286769,3.441393075917131e-05,0.0013959981386691,0.0077074170545283,0.138880448465531,0.0117116933104568,0.0953840071167342,0.0973529411764705,0.0020545095183605,0.0069839207406204,0.0018705035971223,0.001745539177657,0.0007766559414179,0.0009514747859181,0.0009994003597841,0.0323694432455761,0.0454506547975691,0.0021701388888888,0.0009293104516448,0.0043236565781346,0.0010333247222939,0.002127659574468,0.0002106002106002,3.0054914622574675e-05,1
TCGA.BP.5173.01A,0.1215238915195867,0.0003162555344718,0.0092463948641786,0.0001820299985437,0.1253883083874611,7.630675314765356e-05,0.0013600155430347,0.0,0.0079106561191251,0.0717152739228831,0.1562374039600399,0.0232418275733725,0.1201937333201541,0.0494117647058823,0.0073728284614584,0.009420172161767,0.0001438848920863,0.0081458494957331,0.0016642627316098,0.1408182683158896,0.0031980811513092,0.0240604624959229,0.0001711889069588,0.0015190972222222,0.0006505173161514,0.0008235536339304,0.0116679583225695,0.0002707930367504,0.0946296946296946,0.0001173572856691,1
TCGA.CJ.5677.01A,0.0652173913043478,0.0014231499051233,0.0036410674076558,9.708266589000534e-05,0.050889579214911,0.008355589469668,0.0110744122789974,0.0003097253768325,0.0009306654257794,0.0092446304282847,0.1052703381474752,0.0243640894359868,0.0380547593160027,0.0267647058823529,0.0103245604910017,0.0060094201721617,0.0010071942446043,0.0013576415826221,0.0019971152779318,0.0685061845861084,0.0011992804317409,0.0163741611125204,0.0019686724300265,0.0036892361111111,0.0008363794064803,0.0146180770022647,0.0001722207870489,0.0012765957446808,0.0268164268164268,2.862372821197588e-06,1
